period,date,region,trust_name,ae_type,total_attendances,within_4hrs,breaches_over_4hrs,pct_within_4hrs,emergency_admissions,avg_wait_minutes,over_12hr_waits,year,month_name,quarter
2024-02,2024-02-01,South West,Plymouth Hospitals NHS Trust,Type 1 - Major A&E,4589,2609,1980,56.8,875,261,151,2024,February,1
2024-02,2024-02-01,East of England,Cambridge University Hospitals,Type 1 - Major A&E,12319,6228,6091,50.5,2611,268,828,2024,February,1
2024-02,2024-02-01,East of England,Norfolk and Norwich,Type 1 - Major A&E,13561,9909,3652,73.1,3176,169,376,2024,February,1
2024-02,2024-02-01,East of England,Addenbrookes Hospital Trust,Type 1 - Major A&E,3969,2451,1518,61.7,808,242,3,2024,February,1
2024-03,2024-03-01,London,Barts Health NHS Trust,Type 1 - Major A&E,15661,11005,4656,70.3,4103,173,677,2024,March,1
2024-03,2024-03-01,London,Imperial College Healthcare,Type 1 - Major A&E,9727,6581,3146,67.7,3361,212,456,2024,March,1
2024-03,2024-03-01,London,Kings College Hospital,Type 1 - Major A&E,7546,5407,2139,71.6,2068,150,52,2024,March,1
2024-03,2024-03-01,London,Guy's and St Thomas',Type 1 - Major A&E,5603,3252,2351,58.0,1117,263,157,2024,March,1
2024-03,2024-03-01,London,University College London Hospitals,Type 1 - Major A&E,6230,4920,1310,79.0,1824,107,192,2024,March,1
2024-03,2024-03-01,North West,Manchester University NHS Foundation Trust,Type 1 - Major A&E,7581,5024,2557,66.3,2031,222,113,2024,March,1
2024-03,2024-03-01,North West,Liverpool University Hospitals,Type 1 - Major A&E,13216,8724,4492,66.0,4125,190,199,2024,March,1
2024-03,2024-03-01,North West,Lancashire Teaching Hospitals,Type 1 - Major A&E,7219,4719,2500,65.4,1859,182,333,2024,March,1
2024-03,2024-03-01,North West,Bolton NHS Foundation Trust,Type 1 - Major A&E,5232,4066,1166,77.7,1164,106,123,2024,March,1
2024-03,2024-03-01,Midlands,University Hospitals Birmingham,Type 1 - Major A&E,7230,5018,2212,69.4,2310,199,7,2024,March,1
2024-03,2024-03-01,Midlands,Nottingham University Hospitals,Type 1 - Major A&E,12966,10885,2081,83.9,2300,106,50,2024,March,1
2024-03,2024-03-01,Midlands,University Hospitals of Leicester,Type 1 - Major A&E,14055,8857,5198,63.0,3687,201,749,2024,March,1
2024-03,2024-03-01,Midlands,Coventry and Warwickshire,Type 1 - Major A&E,15243,12700,2543,83.3,4246,79,345,2024,March,1
2024-03,2024-03-01,South East,Oxford University Hospitals,Type 1 - Major A&E,10789,7906,2883,73.3,2697,158,15,2024,March,1
2024-03,2024-03-01,South East,Brighton and Sussex,Type 1 - Major A&E,15169,11560,3609,76.2,3036,141,157,2024,March,1
2024-03,2024-03-01,South East,Royal Surrey NHS Foundation Trust,Type 1 - Major A&E,13157,10641,2516,80.9,2134,122,91,2024,March,1
2024-03,2024-03-01,South East,East Kent Hospitals,Type 1 - Major A&E,15348,9965,5383,64.9,2394,217,769,2024,March,1
2024-03,2024-03-01,North East & Yorkshire,Newcastle upon Tyne Hospitals,Type 1 - Major A&E,13180,10420,2760,79.1,4344,104,71,2024,March,1
2024-03,2024-03-01,North East & Yorkshire,Leeds Teaching Hospitals,Type 1 - Major A&E,14073,9692,4381,68.9,2665,161,303,2024,March,1
2024-03,2024-03-01,North East & Yorkshire,Sheffield Teaching Hospitals,Type 1 - Major A&E,6284,3848,2436,61.2,1299,253,35,2024,March,1
2024-03,2024-03-01,North East & Yorkshire,Hull University Teaching Hospitals,Type 1 - Major A&E,3743,2454,1289,65.6,573,230,134,2024,March,1
2024-03,2024-03-01,South West,University Hospitals Bristol,Type 1 - Major A&E,3969,3208,761,80.8,667,116,92,2024,March,1
2024-03,2024-03-01,South West,Royal Devon University Healthcare,Type 1 - Major A&E,10906,7105,3801,65.1,2957,197,398,2024,March,1
2024-03,2024-03-01,South West,Plymouth Hospitals NHS Trust,Type 1 - Major A&E,9656,7907,1749,81.9,2199,105,171,2024,March,1
2024-03,2024-03-01,East of England,Cambridge University Hospitals,Type 1 - Major A&E,10396,7298,3098,70.2,3110,192,332,2024,March,1
2024-03,2024-03-01,East of England,Norfolk and Norwich,Type 1 - Major A&E,3308,2155,1153,65.1,628,230,105,2024,March,1
2024-03,2024-03-01,East of England,Addenbrookes Hospital Trust,Type 1 - Major A&E,11721,6664,5057,56.9,3127,234,712,2024,March,1
2024-04,2024-04-01,London,Barts Health NHS Trust,Type 1 - Major A&E,13028,10661,2367,81.8,3685,111,279,2024,April,2
2024-04,2024-04-01,London,Imperial College Healthcare,Type 1 - Major A&E,8615,6257,2358,72.6,1661,183,157,2024,April,2
2024-04,2024-04-01,London,Kings College Hospital,Type 1 - Major A&E,13437,8493,4944,63.2,3730,195,551,2024,April,2
2024-04,2024-04-01,London,Guy's and St Thomas',Type 1 - Major A&E,5158,3616,1542,70.1,1614,201,27,2024,April,2
2024-04,2024-04-01,London,University College London Hospitals,Type 1 - Major A&E,11112,6988,4124,62.9,3590,212,306,2024,April,2
2024-04,2024-04-01,North West,Manchester University NHS Foundation Trust,Type 1 - Major A&E,5038,2882,2156,57.2,1645,237,152,2024,April,2
2024-04,2024-04-01,North West,Liverpool University Hospitals,Type 1 - Major A&E,14390,10324,4066,71.7,3226,193,307,2024,April,2
2024-04,2024-04-01,North West,Lancashire Teaching Hospitals,Type 1 - Major A&E,10494,8875,1619,84.6,3030,79,116,2024,April,2
2024-04,2024-04-01,North West,Bolton NHS Foundation Trust,Type 1 - Major A&E,7792,6056,1736,77.7,1778,148,101,2024,April,2
2024-04,2024-04-01,Midlands,University Hospitals Birmingham,Type 1 - Major A&E,8963,6391,2572,71.3,2279,176,8,2024,April,2
2024-04,2024-04-01,Midlands,Nottingham University Hospitals,Type 1 - Major A&E,14205,12257,1948,86.3,4771,67,40,2024,April,2
2024-04,2024-04-01,Midlands,University Hospitals of Leicester,Type 1 - Major A&E,12717,9828,2889,77.3,3193,149,208,2024,April,2
2024-04,2024-04-01,Midlands,Coventry and Warwickshire,Type 1 - Major A&E,14774,11098,3676,75.1,3427,152,383,2024,April,2
2024-04,2024-04-01,South East,Oxford University Hospitals,Type 1 - Major A&E,10822,8903,1919,82.3,2262,80,149,2024,April,2
2024-04,2024-04-01,South East,Brighton and Sussex,Type 1 - Major A&E,9174,6314,2860,68.8,1399,167,152,2024,April,2
2024-04,2024-04-01,South East,Royal Surrey NHS Foundation Trust,Type 1 - Major A&E,14269,12037,2232,84.4,4965,95,204,2024,April,2
2024-04,2024-04-01,South East,East Kent Hospitals,Type 1 - Major A&E,10854,8582,2272,79.1,3650,119,218,2024,April,2
2024-04,2024-04-01,North East & Yorkshire,Newcastle upon Tyne Hospitals,Type 1 - Major A&E,12796,9537,3259,74.5,3928,178,191,2024,April,2
2024-04,2024-04-01,North East & Yorkshire,Leeds Teaching Hospitals,Type 1 - Major A&E,15024,9925,5099,66.1,4711,185,464,2024,April,2
2024-04,2024-04-01,North East & Yorkshire,Sheffield Teaching Hospitals,Type 1 - Major A&E,4385,3109,1276,70.9,672,201,9,2024,April,2
2024-04,2024-04-01,North East & Yorkshire,Hull University Teaching Hospitals,Type 1 - Major A&E,3388,2659,729,78.5,988,112,8,2024,April,2
2024-04,2024-04-01,South West,University Hospitals Bristol,Type 1 - Major A&E,4156,3234,922,77.8,1297,155,15,2024,April,2
2024-04,2024-04-01,South West,Royal Devon University Healthcare,Type 1 - Major A&E,13575,11762,1813,86.6,3419,89,210,2024,April,2
2024-04,2024-04-01,South West,Plymouth Hospitals NHS Trust,Type 1 - Major A&E,9994,6221,3773,62.2,3383,222,550,2024,April,2
2024-04,2024-04-01,East of England,Cambridge University Hospitals,Type 1 - Major A&E,10313,8291,2022,80.4,1743,134,93,2024,April,2
2024-04,2024-04-01,East of England,Norfolk and Norwich,Type 1 - Major A&E,12012,8201,3811,68.3,3024,215,257,2024,April,2
2024-04,2024-04-01,East of England,Addenbrookes Hospital Trust,Type 1 - Major A&E,10933,8406,2527,76.9,2896,113,114,2024,April,2
2024-05,2024-05-01,London,Barts Health NHS Trust,Type 1 - Major A&E,15518,8881,6637,57.2,3572,252,257,2024,May,2
2024-05,2024-05-01,London,Imperial College Healthcare,Type 1 - Major A&E,6346,3290,3056,51.8,1313,297,390,2024,May,2
2024-05,2024-05-01,London,Kings College Hospital,Type 1 - Major A&E,10234,6723,3511,65.7,2826,220,258,2024,May,2
2024-05,2024-05-01,London,Guy's and St Thomas',Type 1 - Major A&E,8247,6138,2109,74.4,1616,139,162,2024,May,2
2024-05,2024-05-01,London,University College London Hospitals,Type 1 - Major A&E,8544,5641,2903,66.0,1681,227,241,2024,May,2
2024-05,2024-05-01,North West,Manchester University NHS Foundation Trust,Type 1 - Major A&E,8044,6774,1270,84.2,2802,85,154,2024,May,2
2024-05,2024-05-01,North West,Liverpool University Hospitals,Type 1 - Major A&E,15087,12630,2457,83.7,4193,108,149,2024,May,2
2024-05,2024-05-01,North West,Lancashire Teaching Hospitals,Type 1 - Major A&E,3721,3146,575,84.5,646,119,46,2024,May,2
2024-05,2024-05-01,North West,Bolton NHS Foundation Trust,Type 1 - Major A&E,12539,10535,2004,84.0,3422,109,271,2024,May,2
2024-05,2024-05-01,Midlands,University Hospitals Birmingham,Type 1 - Major A&E,8657,5489,3168,63.4,2698,240,435,2024,May,2
2024-05,2024-05-01,Midlands,Nottingham University Hospitals,Type 1 - Major A&E,13319,9264,4055,69.6,2075,202,478,2024,May,2
2024-05,2024-05-01,Midlands,University Hospitals of Leicester,Type 1 - Major A&E,11403,9363,2040,82.1,3911,121,162,2024,May,2
2024-05,2024-05-01,Midlands,Coventry and Warwickshire,Type 1 - Major A&E,6098,4389,1709,72.0,1009,178,102,2024,May,2
2024-05,2024-05-01,South East,Oxford University Hospitals,Type 1 - Major A&E,11387,7739,3648,68.0,3356,186,270,2024,May,2
2024-05,2024-05-01,South East,Brighton and Sussex,Type 1 - Major A&E,6632,5425,1207,81.8,1912,112,107,2024,May,2
2024-05,2024-05-01,South East,Royal Surrey NHS Foundation Trust,Type 1 - Major A&E,9602,6600,3002,68.7,1927,193,236,2024,May,2
2024-05,2024-05-01,South East,East Kent Hospitals,Type 1 - Major A&E,5642,4417,1225,78.3,1552,140,74,2024,May,2
2024-05,2024-05-01,North East & Yorkshire,Newcastle upon Tyne Hospitals,Type 1 - Major A&E,10596,6318,4278,59.6,3592,231,599,2024,May,2
2024-05,2024-05-01,North East & Yorkshire,Leeds Teaching Hospitals,Type 1 - Major A&E,4624,2840,1784,61.4,1545,212,201,2024,May,2
2024-05,2024-05-01,North East & Yorkshire,Sheffield Teaching Hospitals,Type 1 - Major A&E,7683,5441,2242,70.8,1586,175,229,2024,May,2
2024-05,2024-05-01,North East & Yorkshire,Hull University Teaching Hospitals,Type 1 - Major A&E,12960,8910,4050,68.7,4408,181,190,2024,May,2
2024-05,2024-05-01,South West,University Hospitals Bristol,Type 1 - Major A&E,7749,5162,2587,66.6,2578,171,37,2024,May,2
2024-05,2024-05-01,South West,Royal Devon University Healthcare,Type 1 - Major A&E,16909,12489,4420,73.9,4210,140,484,2024,May,2
2024-05,2024-05-01,South West,Plymouth Hospitals NHS Trust,Type 1 - Major A&E,4612,2729,1883,59.2,1357,230,90,2024,May,2
2024-05,2024-05-01,East of England,Cambridge University Hospitals,Type 1 - Major A&E,6817,5415,1402,79.4,2129,97,142,2024,May,2
2024-05,2024-05-01,East of England,Norfolk and Norwich,Type 1 - Major A&E,8355,5915,2440,70.8,1804,162,336,2024,May,2
2024-05,2024-05-01,East of England,Addenbrookes Hospital Trust,Type 1 - Major A&E,8261,5472,2789,66.2,2165,196,180,2024,May,2
2024-06,2024-06-01,London,Barts Health NHS Trust,Type 1 - Major A&E,4296,3139,1157,73.1,802,140,138,2024,June,2
2024-06,2024-06-01,London,Imperial College Healthcare,Type 1 - Major A&E,14623,10384,4239,71.0,2623,170,145,2024,June,2
2024-06,2024-06-01,London,Kings College Hospital,Type 1 - Major A&E,11546,5834,5712,50.5,2402,272,638,2024,June,2
2024-06,2024-06-01,London,Guy's and St Thomas',Type 1 - Major A&E,3924,2905,1019,74.0,1368,148,12,2024,June,2
2024-06,2024-06-01,London,University College London Hospitals,Type 1 - Major A&E,13389,7512,5877,56.1,3860,275,37,2024,June,2
2024-06,2024-06-01,North West,Manchester University NHS Foundation Trust,Type 1 - Major A&E,12579,8840,3739,70.3,2749,187,468,2024,June,2
2024-06,2024-06-01,North West,Liverpool University Hospitals,Type 1 - Major A&E,8097,6732,1365,83.1,2411,104,74,2024,June,2
2024-06,2024-06-01,North West,Lancashire Teaching Hospitals,Type 1 - Major A&E,9961,6177,3784,62.0,2962,211,339,2024,June,2
2024-06,2024-06-01,North West,Bolton NHS Foundation Trust,Type 1 - Major A&E,3135,2346,789,74.8,763,151,40,2024,June,2
2024-06,2024-06-01,Midlands,University Hospitals Birmingham,Type 1 - Major A&E,9782,7082,2700,72.4,2453,191,51,2024,June,2
2024-06,2024-06-01,Midlands,Nottingham University Hospitals,Type 1 - Major A&E,7791,5650,2141,72.5,1906,136,317,2024,June,2
2024-06,2024-06-01,Midlands,University Hospitals of Leicester,Type 1 - Major A&E,11828,8351,3477,70.6,3954,166,116,2024,June,2
2024-06,2024-06-01,Midlands,Coventry and Warwickshire,Type 1 - Major A&E,3126,2367,759,75.7,660,157,39,2024,June,2
2024-06,2024-06-01,South East,Oxford University Hospitals,Type 1 - Major A&E,14886,11796,3090,79.2,4867,105,102,2024,June,2
2024-06,2024-06-01,South East,Brighton and Sussex,Type 1 - Major A&E,11540,8645,2895,74.9,3526,141,332,2024,June,2
2024-06,2024-06-01,South East,Royal Surrey NHS Foundation Trust,Type 1 - Major A&E,15228,9807,5421,64.4,2848,205,571,2024,June,2
2024-06,2024-06-01,South East,East Kent Hospitals,Type 1 - Major A&E,7290,6109,1181,83.8,1969,75,76,2024,June,2
2024-06,2024-06-01,North East & Yorkshire,Newcastle upon Tyne Hospitals,Type 1 - Major A&E,9342,5797,3545,62.0,2847,242,361,2024,June,2
2024-06,2024-06-01,North East & Yorkshire,Leeds Teaching Hospitals,Type 1 - Major A&E,11276,8779,2497,77.9,3106,118,151,2024,June,2
2024-06,2024-06-01,North East & Yorkshire,Sheffield Teaching Hospitals,Type 1 - Major A&E,11059,7994,3065,72.3,3534,189,211,2024,June,2
2024-06,2024-06-01,North East & Yorkshire,Hull University Teaching Hospitals,Type 1 - Major A&E,3438,2387,1051,69.4,1130,160,44,2024,June,2
2024-06,2024-06-01,South West,University Hospitals Bristol,Type 1 - Major A&E,7196,5906,1290,82.1,1784,79,176,2024,June,2
2024-06,2024-06-01,South West,Royal Devon University Healthcare,Type 1 - Major A&E,3104,2514,590,81.0,780,100,76,2024,June,2
2024-06,2024-06-01,South West,Plymouth Hospitals NHS Trust,Type 1 - Major A&E,3883,2337,1546,60.2,790,247,155,2024,June,2
2024-06,2024-06-01,East of England,Cambridge University Hospitals,Type 1 - Major A&E,3787,2318,1469,61.2,1010,247,141,2024,June,2
2024-06,2024-06-01,East of England,Norfolk and Norwich,Type 1 - Major A&E,14610,10918,3692,74.7,4962,142,121,2024,June,2
2024-06,2024-06-01,East of England,Addenbrookes Hospital Trust,Type 1 - Major A&E,12998,8725,4273,67.1,2791,217,353,2024,June,2
2024-07,2024-07-01,London,Barts Health NHS Trust,Type 1 - Major A&E,3998,3178,820,79.5,764,105,117,2024,July,3
2024-07,2024-07-01,London,Imperial College Healthcare,Type 1 - Major A&E,12995,8919,4076,68.6,3437,187,596,2024,July,3
2024-07,2024-07-01,London,Kings College Hospital,Type 1 - Major A&E,7706,5754,1952,74.7,1296,150,224,2024,July,3
2024-07,2024-07-01,London,Guy's and St Thomas',Type 1 - Major A&E,6932,4398,2534,63.4,1538,234,257,2024,July,3
2024-07,2024-07-01,London,University College London Hospitals,Type 1 - Major A&E,13594,7916,5678,58.2,3495,240,300,2024,July,3
2024-07,2024-07-01,North West,Manchester University NHS Foundation Trust,Type 1 - Major A&E,4377,3743,634,85.5,1195,107,69,2024,July,3
2024-07,2024-07-01,North West,Liverpool University Hospitals,Type 1 - Major A&E,14156,8175,5981,57.7,2600,271,108,2024,July,3
2024-07,2024-07-01,North West,Lancashire Teaching Hospitals,Type 1 - Major A&E,12888,8888,4000,69.0,4212,160,111,2024,July,3
2024-07,2024-07-01,North West,Bolton NHS Foundation Trust,Type 1 - Major A&E,6316,4083,2233,64.6,1149,238,33,2024,July,3
2024-07,2024-07-01,Midlands,University Hospitals Birmingham,Type 1 - Major A&E,12756,8670,4086,68.0,2118,163,156,2024,July,3
2024-07,2024-07-01,Midlands,Nottingham University Hospitals,Type 1 - Major A&E,8752,7215,1537,82.4,1437,117,97,2024,July,3
2024-07,2024-07-01,Midlands,University Hospitals of Leicester,Type 1 - Major A&E,5574,3446,2128,61.8,1415,258,170,2024,July,3
2024-07,2024-07-01,Midlands,Coventry and Warwickshire,Type 1 - Major A&E,8092,5161,2931,63.8,2447,199,277,2024,July,3
2024-07,2024-07-01,South East,Oxford University Hospitals,Type 1 - Major A&E,6282,4412,1870,70.2,1130,195,84,2024,July,3
2024-07,2024-07-01,South East,Brighton and Sussex,Type 1 - Major A&E,12944,10185,2759,78.7,2511,103,169,2024,July,3
2024-07,2024-07-01,South East,Royal Surrey NHS Foundation Trust,Type 1 - Major A&E,5069,3731,1338,73.6,1439,161,115,2024,July,3
2024-07,2024-07-01,South East,East Kent Hospitals,Type 1 - Major A&E,9884,7830,2054,79.2,2756,130,167,2024,July,3
2024-07,2024-07-01,North East & Yorkshire,Newcastle upon Tyne Hospitals,Type 1 - Major A&E,10264,6942,3322,67.6,2805,200,2,2024,July,3
2024-07,2024-07-01,North East & Yorkshire,Leeds Teaching Hospitals,Type 1 - Major A&E,14796,12399,2397,83.8,5135,102,230,2024,July,3
2024-07,2024-07-01,North East & Yorkshire,Sheffield Teaching Hospitals,Type 1 - Major A&E,9766,8140,1626,83.3,1740,89,46,2024,July,3
2024-07,2024-07-01,North East & Yorkshire,Hull University Teaching Hospitals,Type 1 - Major A&E,4915,3445,1470,70.1,1228,186,0,2024,July,3
2024-07,2024-07-01,South West,University Hospitals Bristol,Type 1 - Major A&E,3887,2482,1405,63.8,1213,222,12,2024,July,3
2024-07,2024-07-01,South West,Royal Devon University Healthcare,Type 1 - Major A&E,3408,2167,1241,63.6,1115,247,134,2024,July,3
2024-07,2024-07-01,South West,Plymouth Hospitals NHS Trust,Type 1 - Major A&E,7385,4394,2991,59.5,1870,237,0,2024,July,3
2024-07,2024-07-01,East of England,Cambridge University Hospitals,Type 1 - Major A&E,10214,7076,3138,69.3,2773,202,95,2024,July,3
2024-07,2024-07-01,East of England,Norfolk and Norwich,Type 1 - Major A&E,10800,9184,1616,85.0,3441,113,122,2024,July,3
2024-07,2024-07-01,East of England,Addenbrookes Hospital Trust,Type 1 - Major A&E,6949,5613,1336,80.8,1192,129,144,2024,July,3
2024-08,2024-08-01,London,Barts Health NHS Trust,Type 1 - Major A&E,13392,9636,3756,72.0,2604,158,161,2024,August,3
2024-08,2024-08-01,London,Imperial College Healthcare,Type 1 - Major A&E,6644,3789,2855,57.0,2318,265,164,2024,August,3
2024-08,2024-08-01,London,Kings College Hospital,Type 1 - Major A&E,6687,5273,1414,78.8,2202,99,94,2024,August,3
2024-08,2024-08-01,London,Guy's and St Thomas',Type 1 - Major A&E,14197,11696,2501,82.4,4068,88,3,2024,August,3
2024-08,2024-08-01,London,University College London Hospitals,Type 1 - Major A&E,13993,8254,5739,59.0,2460,233,580,2024,August,3
2024-08,2024-08-01,North West,Manchester University NHS Foundation Trust,Type 1 - Major A&E,3917,2544,1373,64.9,732,227,94,2024,August,3
2024-08,2024-08-01,North West,Liverpool University Hospitals,Type 1 - Major A&E,13237,9452,3785,71.4,3472,154,307,2024,August,3
2024-08,2024-08-01,North West,Lancashire Teaching Hospitals,Type 1 - Major A&E,11503,9676,1827,84.1,3992,103,150,2024,August,3
2024-08,2024-08-01,North West,Bolton NHS Foundation Trust,Type 1 - Major A&E,13795,11582,2213,84.0,2885,102,137,2024,August,3
2024-08,2024-08-01,Midlands,University Hospitals Birmingham,Type 1 - Major A&E,8900,7831,1069,88.0,2551,65,86,2024,August,3
2024-08,2024-08-01,Midlands,Nottingham University Hospitals,Type 1 - Major A&E,8279,5979,2300,72.2,1304,144,224,2024,August,3
2024-08,2024-08-01,Midlands,University Hospitals of Leicester,Type 1 - Major A&E,12503,7193,5310,57.5,2867,279,335,2024,August,3
2024-08,2024-08-01,Midlands,Coventry and Warwickshire,Type 1 - Major A&E,8749,7430,1319,84.9,2610,107,71,2024,August,3
2024-08,2024-08-01,South East,Oxford University Hospitals,Type 1 - Major A&E,7533,5428,2105,72.1,2580,181,282,2024,August,3
2024-08,2024-08-01,South East,Brighton and Sussex,Type 1 - Major A&E,10785,9058,1727,84.0,1674,99,165,2024,August,3
2024-08,2024-08-01,South East,Royal Surrey NHS Foundation Trust,Type 1 - Major A&E,9035,5596,3439,61.9,2440,232,332,2024,August,3
2024-08,2024-08-01,South East,East Kent Hospitals,Type 1 - Major A&E,3415,2156,1259,63.1,1140,227,60,2024,August,3
2024-08,2024-08-01,North East & Yorkshire,Newcastle upon Tyne Hospitals,Type 1 - Major A&E,11404,6789,4615,59.5,2768,262,489,2024,August,3
2024-08,2024-08-01,North East & Yorkshire,Leeds Teaching Hospitals,Type 1 - Major A&E,14199,10205,3994,71.9,3406,185,540,2024,August,3
2024-08,2024-08-01,North East & Yorkshire,Sheffield Teaching Hospitals,Type 1 - Major A&E,14193,10110,4083,71.2,2633,149,178,2024,August,3
2024-08,2024-08-01,North East & Yorkshire,Hull University Teaching Hospitals,Type 1 - Major A&E,3648,2648,1000,72.6,642,193,18,2024,August,3
2024-08,2024-08-01,South West,University Hospitals Bristol,Type 1 - Major A&E,9776,6476,3300,66.2,2854,226,254,2024,August,3
2024-08,2024-08-01,South West,Royal Devon University Healthcare,Type 1 - Major A&E,13073,7663,5410,58.6,3744,240,64,2024,August,3
2024-08,2024-08-01,South West,Plymouth Hospitals NHS Trust,Type 1 - Major A&E,5487,3820,1667,69.6,1883,194,8,2024,August,3
2024-08,2024-08-01,East of England,Cambridge University Hospitals,Type 1 - Major A&E,8055,5741,2314,71.3,1496,169,227,2024,August,3
2024-08,2024-08-01,East of England,Norfolk and Norwich,Type 1 - Major A&E,8931,6436,2495,72.1,2028,194,326,2024,August,3
2024-08,2024-08-01,East of England,Addenbrookes Hospital Trust,Type 1 - Major A&E,14441,9894,4547,68.5,3349,198,467,2024,August,3
2024-09,2024-09-01,London,Barts Health NHS Trust,Type 1 - Major A&E,7705,5669,2036,73.6,1304,136,229,2024,September,3
2024-09,2024-09-01,London,Imperial College Healthcare,Type 1 - Major A&E,11917,8298,3619,69.6,3546,155,241,2024,September,3
2024-09,2024-09-01,London,Kings College Hospital,Type 1 - Major A&E,12799,8884,3915,69.4,4402,181,282,2024,September,3
2024-09,2024-09-01,London,Guy's and St Thomas',Type 1 - Major A&E,8875,5709,3166,64.3,1922,214,395,2024,September,3
2024-09,2024-09-01,London,University College London Hospitals,Type 1 - Major A&E,16653,11619,5034,69.8,2692,195,501,2024,September,3
2024-09,2024-09-01,North West,Manchester University NHS Foundation Trust,Type 1 - Major A&E,9413,6093,3320,64.7,1955,222,111,2024,September,3
2024-09,2024-09-01,North West,Liverpool University Hospitals,Type 1 - Major A&E,6868,4521,2347,65.8,1727,227,126,2024,September,3
2024-09,2024-09-01,North West,Lancashire Teaching Hospitals,Type 1 - Major A&E,6435,5154,1281,80.1,1867,136,92,2024,September,3
2024-09,2024-09-01,North West,Bolton NHS Foundation Trust,Type 1 - Major A&E,11202,8521,2681,76.1,3002,129,50,2024,September,3
2024-09,2024-09-01,Midlands,University Hospitals Birmingham,Type 1 - Major A&E,15742,9241,6501,58.7,4991,232,900,2024,September,3
2024-09,2024-09-01,Midlands,Nottingham University Hospitals,Type 1 - Major A&E,15034,9258,5776,61.6,3055,217,593,2024,September,3
2024-09,2024-09-01,Midlands,University Hospitals of Leicester,Type 1 - Major A&E,4658,3552,1106,76.2,1397,147,4,2024,September,3
2024-09,2024-09-01,Midlands,Coventry and Warwickshire,Type 1 - Major A&E,15586,11611,3975,74.5,4618,147,296,2024,September,3
2024-09,2024-09-01,South East,Oxford University Hospitals,Type 1 - Major A&E,9594,5550,4044,57.8,3065,272,385,2024,September,3
2024-09,2024-09-01,South East,Brighton and Sussex,Type 1 - Major A&E,11998,9023,2975,75.2,2641,140,165,2024,September,3
2024-09,2024-09-01,South East,Royal Surrey NHS Foundation Trust,Type 1 - Major A&E,9164,7475,1689,81.6,2488,88,157,2024,September,3
2024-09,2024-09-01,South East,East Kent Hospitals,Type 1 - Major A&E,7500,5732,1768,76.4,2243,115,53,2024,September,3
2024-09,2024-09-01,North East & Yorkshire,Newcastle upon Tyne Hospitals,Type 1 - Major A&E,6132,4988,1144,81.3,1773,125,50,2024,September,3
2024-09,2024-09-01,North East & Yorkshire,Leeds Teaching Hospitals,Type 1 - Major A&E,15003,12178,2825,81.2,3846,89,350,2024,September,3
2024-09,2024-09-01,North East & Yorkshire,Sheffield Teaching Hospitals,Type 1 - Major A&E,10515,8146,2369,77.5,2033,163,56,2024,September,3
2024-09,2024-09-01,North East & Yorkshire,Hull University Teaching Hospitals,Type 1 - Major A&E,16963,13685,3278,80.7,5711,91,444,2024,September,3
2024-09,2024-09-01,South West,University Hospitals Bristol,Type 1 - Major A&E,12462,7484,4978,60.1,2782,258,709,2024,September,3
2024-09,2024-09-01,South West,Royal Devon University Healthcare,Type 1 - Major A&E,4876,2990,1886,61.3,827,226,252,2024,September,3
2024-09,2024-09-01,South West,Plymouth Hospitals NHS Trust,Type 1 - Major A&E,5730,4686,1044,81.8,1758,81,153,2024,September,3
2024-09,2024-09-01,East of England,Cambridge University Hospitals,Type 1 - Major A&E,12955,9643,3312,74.4,3480,174,439,2024,September,3
2024-09,2024-09-01,East of England,Norfolk and Norwich,Type 1 - Major A&E,11473,6821,4652,59.4,3041,263,234,2024,September,3
2024-09,2024-09-01,East of England,Addenbrookes Hospital Trust,Type 1 - Major A&E,14811,12388,2423,83.6,3448,80,65,2024,September,3
2024-10,2024-10-01,London,Barts Health NHS Trust,Type 1 - Major A&E,8283,5551,2732,67.0,1940,202,8,2024,October,4
2024-10,2024-10-01,London,Imperial College Healthcare,Type 1 - Major A&E,8292,5398,2894,65.1,2583,195,38,2024,October,4
2024-10,2024-10-01,London,Kings College Hospital,Type 1 - Major A&E,11160,8495,2665,76.1,3257,145,165,2024,October,4
2024-10,2024-10-01,London,Guy's and St Thomas',Type 1 - Major A&E,4684,3548,1136,75.7,808,168,25,2024,October,4
2024-10,2024-10-01,London,University College London Hospitals,Type 1 - Major A&E,8675,4635,4040,53.4,3035,270,175,2024,October,4
2024-10,2024-10-01,North West,Manchester University NHS Foundation Trust,Type 1 - Major A&E,7381,6439,942,87.2,2543,93,94,2024,October,4
2024-10,2024-10-01,North West,Liverpool University Hospitals,Type 1 - Major A&E,9294,6839,2455,73.6,2879,155,12,2024,October,4
2024-10,2024-10-01,North West,Lancashire Teaching Hospitals,Type 1 - Major A&E,6022,4490,1532,74.6,1800,125,16,2024,October,4
2024-10,2024-10-01,North West,Bolton NHS Foundation Trust,Type 1 - Major A&E,3567,2368,1199,66.4,1126,195,148,2024,October,4
2024-10,2024-10-01,Midlands,University Hospitals Birmingham,Type 1 - Major A&E,9211,8232,979,89.4,2405,47,57,2024,October,4
2024-10,2024-10-01,Midlands,Nottingham University Hospitals,Type 1 - Major A&E,13449,8951,4498,66.5,2882,221,674,2024,October,4
2024-10,2024-10-01,Midlands,University Hospitals of Leicester,Type 1 - Major A&E,14625,10778,3847,73.7,2750,137,212,2024,October,4
