transaction_id,date,year,month,price_gbp,property_type,new_build,region,postcode_area
TX-003245,2022-01-09,2022,1,527882,Detached,1,East of England,EA2
TX-003246,2023-11-20,2023,11,165605,Flat,0,North West,NO9
TX-003247,2022-07-10,2022,7,403496,Detached,0,North West,NO26
TX-003248,2020-01-16,2020,1,116596,Terraced,0,Wales,WA12
TX-003249,2020-08-28,2020,8,681633,Detached,0,South East,SO15
TX-003250,2021-02-24,2021,2,253851,Semi-Detached,1,North East,NO4
TX-003251,2018-03-25,2018,3,244829,Semi-Detached,0,North East,NO28
TX-003252,2023-02-20,2023,2,137659,Flat,1,Wales,WA4
TX-003253,2022-11-16,2022,11,131147,Terraced,1,Scotland,SC24
TX-003254,2020-09-05,2020,9,312842,Terraced,0,London,LO7
TX-003255,2019-06-28,2019,6,212761,Terraced,0,East of England,EA24
TX-003256,2018-09-02,2018,9,789501,Terraced,0,London,LO8
TX-003257,2023-03-12,2023,3,624799,Terraced,0,London,LO12
TX-003258,2019-06-18,2019,6,697563,Terraced,0,London,LO3
TX-003259,2018-06-26,2018,6,132075,Terraced,0,Wales,WA6
TX-003260,2019-12-21,2019,12,251419,Semi-Detached,0,West Midlands,WE7
TX-003261,2022-09-22,2022,9,614895,Semi-Detached,0,London,LO26
TX-003262,2021-05-25,2021,5,317796,Detached,0,North West,NO3
TX-003263,2019-10-19,2019,10,187697,Flat,0,London,LO14
TX-003264,2018-10-14,2018,10,557450,Detached,0,North West,NO24
TX-003265,2019-01-02,2019,1,180187,Semi-Detached,0,Northern Ireland,NO20
TX-003266,2018-04-16,2018,4,152886,Terraced,0,North West,NO8
TX-003267,2018-07-10,2018,7,621148,Detached,0,London,LO18
TX-003268,2021-12-17,2021,12,345248,Detached,0,Wales,WA3
TX-003269,2024-12-24,2024,12,389604,Semi-Detached,0,Yorkshire,YO8
TX-003270,2021-09-01,2021,9,172971,Semi-Detached,0,North East,NO7
TX-003271,2022-09-04,2022,9,292975,Detached,0,North West,NO24
TX-003272,2018-06-11,2018,6,169197,Detached,1,Scotland,SC10
TX-003273,2018-04-21,2018,4,209362,Terraced,0,South West,SO3
TX-003274,2024-09-15,2024,9,122401,Flat,0,North East,NO8
TX-003275,2021-05-13,2021,5,919348,Semi-Detached,0,East of England,EA8
TX-003276,2024-05-12,2024,5,270947,Terraced,0,Yorkshire,YO4
TX-003277,2023-06-11,2023,6,125970,Flat,1,Yorkshire,YO16
TX-003278,2022-07-09,2022,7,215421,Terraced,0,West Midlands,WE26
TX-003279,2024-05-04,2024,5,384766,Semi-Detached,1,London,LO2
TX-003280,2020-07-22,2020,7,281940,Semi-Detached,0,West Midlands,WE9
TX-003281,2018-06-25,2018,6,222180,Semi-Detached,0,Yorkshire,YO1
TX-003282,2024-12-20,2024,12,220930,Flat,1,East of England,EA12
TX-003283,2019-12-21,2019,12,294910,Semi-Detached,0,South West,SO9
TX-003284,2021-01-05,2021,1,423954,Detached,0,East Midlands,EA26
TX-003285,2020-01-03,2020,1,249686,Terraced,0,Northern Ireland,NO10
TX-003286,2023-01-01,2023,1,902379,Detached,0,South West,SO16
TX-003287,2021-05-27,2021,5,382287,Detached,0,Scotland,SC5
TX-003288,2021-12-21,2021,12,238675,Flat,0,South West,SO2
TX-003289,2020-07-10,2020,7,163317,Flat,0,Scotland,SC29
TX-003290,2021-11-16,2021,11,141064,Terraced,0,North West,NO12
TX-003291,2019-09-19,2019,9,459337,Terraced,0,London,LO15
TX-003292,2021-01-06,2021,1,247292,Semi-Detached,0,Northern Ireland,NO3
TX-003293,2019-07-20,2019,7,333521,Terraced,0,London,LO19
TX-003294,2023-05-13,2023,5,153796,Flat,0,West Midlands,WE27
TX-003295,2022-04-16,2022,4,132687,Terraced,0,North East,NO27
TX-003296,2018-12-02,2018,12,259420,Detached,0,North West,NO13
TX-003297,2021-02-14,2021,2,479401,Terraced,1,London,LO5
TX-003298,2022-01-05,2022,1,1234969,Detached,0,London,LO20
TX-003299,2022-03-15,2022,3,283709,Semi-Detached,0,West Midlands,WE7
TX-003300,2023-11-12,2023,11,389832,Terraced,1,London,LO11
TX-003301,2021-09-16,2021,9,440739,Terraced,1,London,LO10
TX-003302,2018-08-10,2018,8,138420,Terraced,0,Northern Ireland,NO12
TX-003303,2024-07-07,2024,7,678731,Detached,1,London,LO11
TX-003304,2019-12-17,2019,12,218176,Semi-Detached,0,Yorkshire,YO17
TX-003305,2022-03-17,2022,3,349445,Detached,0,East Midlands,EA9
TX-003306,2022-07-23,2022,7,214644,Flat,0,Yorkshire,YO17
TX-003307,2020-10-11,2020,10,223019,Detached,0,North East,NO15
TX-003308,2024-09-28,2024,9,213827,Semi-Detached,0,Yorkshire,YO5
TX-003309,2022-02-20,2022,2,677732,Terraced,0,London,LO14
TX-003310,2023-08-13,2023,8,141632,Terraced,0,East Midlands,EA3
TX-003311,2023-06-05,2023,6,327138,Semi-Detached,0,North West,NO17
TX-003312,2019-04-07,2019,4,194513,Flat,0,East Midlands,EA7
TX-003313,2023-12-27,2023,12,342513,Terraced,0,London,LO23
TX-003314,2020-10-14,2020,10,469287,Terraced,1,London,LO9
TX-003315,2020-08-12,2020,8,592735,Detached,0,South East,SO1
TX-003316,2021-11-24,2021,11,149344,Flat,0,East of England,EA23
TX-003317,2024-10-22,2024,10,144341,Semi-Detached,0,Yorkshire,YO12
TX-003318,2019-05-26,2019,5,115826,Terraced,0,North West,NO5
TX-003319,2020-02-05,2020,2,86028,Flat,1,North East,NO7
TX-003320,2024-09-15,2024,9,180104,Detached,0,West Midlands,WE25
TX-003321,2019-10-25,2019,10,247242,Semi-Detached,0,North West,NO26
TX-003322,2024-07-03,2024,7,280479,Semi-Detached,0,East Midlands,EA6
TX-003323,2018-09-17,2018,9,240466,Flat,0,South West,SO17
TX-003324,2024-01-19,2024,1,240631,Semi-Detached,0,Yorkshire,YO23
TX-003325,2022-09-01,2022,9,132887,Terraced,0,Northern Ireland,NO25
TX-003326,2021-09-07,2021,9,659005,Semi-Detached,0,South East,SO28
TX-003327,2022-09-28,2022,9,163799,Semi-Detached,1,Yorkshire,YO17
TX-003328,2021-05-23,2021,5,316403,Terraced,0,South West,SO7
TX-003329,2020-03-18,2020,3,187303,Semi-Detached,0,Wales,WA29
TX-003330,2020-05-09,2020,5,380339,Semi-Detached,0,East of England,EA10
TX-003331,2021-03-11,2021,3,119618,Terraced,0,Scotland,SC13
TX-003332,2018-05-16,2018,5,80571,Flat,1,Scotland,SC1
TX-003333,2023-04-20,2023,4,274487,Terraced,0,Scotland,SC4
TX-003334,2022-11-25,2022,11,931950,Semi-Detached,0,London,LO11
TX-003335,2018-05-16,2018,5,357443,Detached,0,Scotland,SC2
TX-003336,2019-01-17,2019,1,181870,Semi-Detached,0,Scotland,SC6
TX-003337,2023-06-04,2023,6,176446,Flat,0,East Midlands,EA29
TX-003338,2021-03-22,2021,3,264729,Semi-Detached,0,Northern Ireland,NO14
TX-003339,2020-06-23,2020,6,236390,Semi-Detached,0,South West,SO10
TX-003340,2020-08-11,2020,8,163868,Semi-Detached,0,Scotland,SC7
TX-003341,2024-09-13,2024,9,218547,Detached,0,Northern Ireland,NO23
TX-003342,2018-01-28,2018,1,157800,Terraced,0,Scotland,SC21
TX-003343,2024-10-12,2024,10,156091,Terraced,0,East Midlands,EA22
TX-003344,2020-03-15,2020,3,358733,Semi-Detached,0,South East,SO21
TX-003345,2023-03-01,2023,3,171422,Semi-Detached,0,East Midlands,EA1
TX-003346,2022-10-27,2022,10,645972,Semi-Detached,0,South East,SO26
TX-003347,2024-10-11,2024,10,137713,Terraced,0,Wales,WA15
TX-003348,2018-09-12,2018,9,282629,Semi-Detached,0,South West,SO17
TX-003349,2024-09-09,2024,9,213073,Terraced,0,West Midlands,WE29
TX-003350,2024-06-16,2024,6,362041,Semi-Detached,0,South West,SO4
TX-003351,2021-03-23,2021,3,232154,Semi-Detached,0,North East,NO2
TX-003352,2022-04-25,2022,4,169140,Terraced,0,Yorkshire,YO15
TX-003353,2022-12-19,2022,12,128156,Semi-Detached,0,North East,NO23
TX-003354,2023-05-04,2023,5,740392,Detached,0,South East,SO1
TX-003355,2021-01-09,2021,1,302241,Detached,1,Scotland,SC14
TX-003356,2022-04-13,2022,4,277020,Semi-Detached,0,Scotland,SC17
TX-003357,2018-05-12,2018,5,114012,Terraced,0,Scotland,SC2
TX-003358,2018-05-06,2018,5,184783,Flat,0,South West,SO13
TX-003359,2019-01-24,2019,1,561901,Terraced,0,London,LO18
TX-003360,2020-08-13,2020,8,175574,Terraced,0,Scotland,SC25
TX-003361,2018-09-22,2018,9,222463,Terraced,0,East of England,EA21
TX-003362,2023-04-13,2023,4,308976,Terraced,1,Wales,WA20
TX-003363,2020-06-03,2020,6,410308,Flat,0,London,LO23
TX-003364,2018-05-06,2018,5,143215,Flat,0,North West,NO3
TX-003365,2021-04-16,2021,4,354317,Terraced,0,South West,SO17
TX-003366,2018-05-01,2018,5,166285,Semi-Detached,1,North West,NO7
TX-003367,2021-10-01,2021,10,528122,Semi-Detached,0,London,LO12
TX-003368,2021-01-11,2021,1,503620,Detached,0,Yorkshire,YO20
TX-003369,2020-11-13,2020,11,265196,Detached,1,Yorkshire,YO6
TX-003370,2021-12-26,2021,12,429195,Detached,1,South East,SO8
TX-003371,2023-05-25,2023,5,259278,Semi-Detached,0,South West,SO11
TX-003372,2023-10-13,2023,10,254019,Terraced,0,West Midlands,WE10
TX-003373,2018-05-19,2018,5,132697,Terraced,0,Scotland,SC18
TX-003374,2018-09-23,2018,9,186429,Terraced,1,East of England,EA25
TX-003375,2024-11-16,2024,11,408640,Detached,0,Yorkshire,YO21
TX-003376,2024-12-04,2024,12,382648,Semi-Detached,0,West Midlands,WE19
TX-003377,2022-03-27,2022,3,165224,Semi-Detached,1,Wales,WA5
TX-003378,2019-02-01,2019,2,365341,Semi-Detached,1,South East,SO17
TX-003379,2023-12-10,2023,12,121513,Flat,0,West Midlands,WE3
TX-003380,2020-06-27,2020,6,430561,Semi-Detached,0,London,LO3
TX-003381,2024-05-07,2024,5,241318,Terraced,0,South West,SO1
TX-003382,2019-06-22,2019,6,418097,Terraced,1,London,LO29
TX-003383,2024-04-08,2024,4,280768,Detached,0,Wales,WA21
TX-003384,2022-09-23,2022,9,174636,Terraced,0,East Midlands,EA22
TX-003385,2019-10-28,2019,10,193599,Terraced,0,North West,NO21
TX-003386,2018-09-07,2018,9,184699,Flat,0,South East,SO9
TX-003387,2019-03-15,2019,3,169609,Terraced,1,Yorkshire,YO14
TX-003388,2019-11-23,2019,11,474878,Detached,0,South West,SO9
TX-003389,2018-07-21,2018,7,130191,Flat,0,East Midlands,EA21
TX-003390,2023-10-20,2023,10,153844,Terraced,0,Northern Ireland,NO27
TX-003391,2018-07-19,2018,7,78028,Flat,0,Wales,WA9
TX-003392,2023-07-08,2023,7,787983,Detached,0,London,LO2
TX-003393,2019-12-23,2019,12,75825,Flat,1,Northern Ireland,NO6
TX-003394,2021-02-05,2021,2,127166,Terraced,1,North West,NO12
TX-003395,2020-04-13,2020,4,265023,Detached,0,Yorkshire,YO16
TX-003396,2020-09-12,2020,9,293200,Terraced,0,South West,SO18
TX-003397,2019-10-08,2019,10,396028,Semi-Detached,0,East of England,EA26
TX-003398,2024-12-09,2024,12,96854,Terraced,0,North East,NO18
TX-003399,2024-01-05,2024,1,333814,Terraced,0,East of England,EA20
TX-003400,2020-10-18,2020,10,184096,Semi-Detached,0,North West,NO13
TX-003401,2024-08-16,2024,8,152944,Flat,0,East Midlands,EA7
TX-003402,2018-01-20,2018,1,127356,Flat,0,West Midlands,WE29
TX-003403,2021-05-06,2021,5,294839,Semi-Detached,0,North East,NO3
TX-003404,2019-05-06,2019,5,132980,Terraced,0,Yorkshire,YO16
TX-003405,2023-04-28,2023,4,109311,Flat,0,North East,NO6
TX-003406,2021-04-24,2021,4,1071857,Semi-Detached,0,London,LO28
TX-003407,2024-05-07,2024,5,196912,Semi-Detached,0,East Midlands,EA3
TX-003408,2020-02-07,2020,2,257405,Detached,0,West Midlands,WE1
TX-003409,2019-03-15,2019,3,220417,Semi-Detached,0,North West,NO3
TX-003410,2018-10-26,2018,10,367881,Detached,1,West Midlands,WE29
TX-003411,2019-05-26,2019,5,297116,Semi-Detached,0,South East,SO2
TX-003412,2018-02-05,2018,2,246971,Terraced,0,London,LO11
TX-003413,2020-01-19,2020,1,146999,Flat,0,West Midlands,WE24
TX-003414,2023-03-12,2023,3,124170,Terraced,0,Scotland,SC25
TX-003415,2020-10-16,2020,10,138041,Flat,0,East of England,EA7
TX-003416,2022-12-13,2022,12,233509,Semi-Detached,0,East of England,EA5
TX-003417,2020-01-23,2020,1,426799,Terraced,1,London,LO1
TX-003418,2020-06-19,2020,6,274889,Flat,0,West Midlands,WE2
TX-003419,2022-10-02,2022,10,448631,Semi-Detached,0,South East,SO21
TX-003420,2023-02-21,2023,2,439909,Detached,1,Wales,WA3
TX-003421,2020-01-12,2020,1,291884,Semi-Detached,0,London,LO5
TX-003422,2020-01-08,2020,1,380941,Terraced,1,East of England,EA3
TX-003423,2024-08-14,2024,8,260616,Semi-Detached,0,Wales,WA18
TX-003424,2022-10-02,2022,10,191158,Flat,0,West Midlands,WE16
TX-003425,2023-07-01,2023,7,362049,Detached,0,South West,SO9
TX-003426,2023-08-18,2023,8,134211,Terraced,0,Yorkshire,YO12
TX-003427,2021-09-22,2021,9,611208,Flat,0,London,LO7
TX-003428,2018-10-04,2018,10,156008,Semi-Detached,0,North East,NO22
TX-003429,2023-11-06,2023,11,284758,Terraced,0,East Midlands,EA5
TX-003430,2022-07-23,2022,7,723235,Detached,0,London,LO11
TX-003431,2024-04-13,2024,4,215348,Terraced,0,West Midlands,WE23
TX-003432,2022-08-12,2022,8,338266,Detached,0,Wales,WA26
TX-003433,2022-05-23,2022,5,486671,Detached,1,West Midlands,WE20
TX-003434,2024-12-08,2024,12,135294,Flat,0,Wales,WA17
TX-003435,2021-09-24,2021,9,176448,Terraced,1,Northern Ireland,NO9
TX-003436,2023-11-27,2023,11,173541,Terraced,0,Scotland,SC21
TX-003437,2023-05-04,2023,5,534877,Detached,0,Northern Ireland,NO10
TX-003438,2020-09-22,2020,9,210548,Semi-Detached,0,Yorkshire,YO4
TX-003439,2019-08-19,2019,8,147697,Terraced,0,East of England,EA18
TX-003440,2021-12-08,2021,12,192129,Semi-Detached,0,Yorkshire,YO3
TX-003441,2021-11-17,2021,11,498811,Semi-Detached,1,West Midlands,WE8
TX-003442,2020-12-27,2020,12,433030,Semi-Detached,0,South East,SO7
TX-003443,2022-11-19,2022,11,114830,Terraced,0,Scotland,SC18
TX-003444,2022-08-01,2022,8,434809,Semi-Detached,0,South East,SO17
TX-003445,2018-01-15,2018,1,101453,Terraced,0,Northern Ireland,NO16
TX-003446,2023-06-09,2023,6,343042,Flat,0,London,LO21
TX-003447,2020-05-19,2020,5,240314,Semi-Detached,0,South East,SO22
TX-003448,2020-08-15,2020,8,234817,Semi-Detached,0,East Midlands,EA22
TX-003449,2021-02-10,2021,2,891247,Detached,0,East of England,EA21
TX-003450,2024-08-02,2024,8,383318,Detached,0,West Midlands,WE6
TX-003451,2024-09-21,2024,9,512766,Detached,0,South East,SO17
TX-003452,2021-12-10,2021,12,278473,Terraced,0,Wales,WA23
TX-003453,2022-04-20,2022,4,741451,Semi-Detached,0,London,LO19
TX-003454,2023-06-18,2023,6,194033,Terraced,0,Wales,WA2
TX-003455,2023-02-27,2023,2,251671,Semi-Detached,1,Yorkshire,YO19
TX-003456,2023-02-07,2023,2,375391,Terraced,0,East of England,EA18
TX-003457,2024-12-12,2024,12,249702,Terraced,0,Scotland,SC21
TX-003458,2019-12-21,2019,12,466586,Terraced,0,South West,SO6
TX-003459,2021-05-10,2021,5,312393,Semi-Detached,1,North West,NO4
TX-003460,2024-12-25,2024,12,579554,Terraced,0,London,LO26
TX-003461,2019-12-27,2019,12,274222,Terraced,0,South East,SO28
TX-003462,2019-08-24,2019,8,469110,Semi-Detached,0,East of England,EA24
TX-003463,2021-09-21,2021,9,446090,Semi-Detached,0,East of England,EA11
TX-003464,2022-08-12,2022,8,241604,Terraced,0,Wales,WA27
TX-003465,2020-06-27,2020,6,731941,Detached,0,South East,SO29
TX-003466,2019-06-12,2019,6,474420,Semi-Detached,0,South East,SO2
TX-003467,2018-12-04,2018,12,164783,Terraced,0,North West,NO21
TX-003468,2019-08-05,2019,8,146630,Terraced,0,Wales,WA7
TX-003469,2020-10-17,2020,10,263311,Detached,0,Scotland,SC13
TX-003470,2021-03-12,2021,3,810524,Detached,0,East of England,EA20
TX-003471,2023-05-22,2023,5,429727,Terraced,0,London,LO12
TX-003472,2021-06-22,2021,6,401834,Detached,0,West Midlands,WE12
TX-003473,2022-03-27,2022,3,117761,Flat,0,South West,SO13
TX-003474,2020-09-15,2020,9,438784,Semi-Detached,0,South East,SO6
TX-003475,2023-03-09,2023,3,194579,Semi-Detached,0,Yorkshire,YO17
TX-003476,2018-05-09,2018,5,216812,Detached,0,North West,NO21
TX-003477,2023-09-07,2023,9,1243139,Detached,0,London,LO29
TX-003478,2020-05-25,2020,5,233343,Semi-Detached,0,Scotland,SC23
TX-003479,2022-05-18,2022,5,561069,Terraced,0,London,LO8
TX-003480,2019-03-12,2019,3,218118,Semi-Detached,1,East Midlands,EA16
TX-003481,2023-04-13,2023,4,357237,Semi-Detached,0,West Midlands,WE13
TX-003482,2023-08-12,2023,8,365833,Detached,1,Wales,WA14
TX-003483,2018-11-12,2018,11,526438,Semi-Detached,0,London,LO17
TX-003484,2022-11-03,2022,11,407211,Semi-Detached,0,North West,NO24
TX-003485,2023-06-25,2023,6,216736,Terraced,0,North West,NO15
TX-003486,2021-04-27,2021,4,1060760,Detached,0,South East,SO5
TX-003487,2024-11-15,2024,11,237580,Flat,0,East of England,EA24
TX-003488,2022-07-06,2022,7,330903,Semi-Detached,0,Wales,WA19
TX-003489,2024-05-03,2024,5,743829,Detached,0,Yorkshire,YO5
TX-003490,2019-02-15,2019,2,298812,Detached,0,North East,NO8
TX-003491,2021-04-25,2021,4,175046,Flat,0,East of England,EA13
TX-003492,2020-02-05,2020,2,193868,Terraced,0,South East,SO20
TX-003493,2019-02-02,2019,2,142827,Terraced,0,Scotland,SC13
TX-003494,2018-08-23,2018,8,87723,Flat,0,North West,NO28
TX-003495,2023-09-05,2023,9,200217,Terraced,0,West Midlands,WE20
TX-003496,2023-05-19,2023,5,647153,Semi-Detached,0,South East,SO2
TX-003497,2021-11-11,2021,11,202303,Terraced,0,North East,NO29
TX-003498,2022-11-18,2022,11,114958,Flat,0,North East,NO28
TX-003499,2021-11-17,2021,11,246257,Semi-Detached,0,North West,NO3
TX-003500,2019-10-08,2019,10,457080,Terraced,0,London,LO2
TX-003501,2018-01-02,2018,1,555798,Semi-Detached,0,South East,SO19
TX-003502,2020-05-19,2020,5,88538,Flat,0,North West,NO19
TX-003503,2019-01-11,2019,1,204709,Flat,0,Yorkshire,YO12
TX-003504,2018-08-18,2018,8,213513,Semi-Detached,0,East Midlands,EA24
TX-003505,2021-01-19,2021,1,119231,Terraced,0,West Midlands,WE19
TX-003506,2018-05-12,2018,5,286172,Semi-Detached,0,South East,SO25
TX-003507,2023-02-13,2023,2,489327,Detached,0,London,LO20
TX-003508,2020-03-12,2020,3,232260,Semi-Detached,0,West Midlands,WE10
TX-003509,2021-05-05,2021,5,257742,Flat,0,South West,SO24
TX-003510,2022-09-07,2022,9,129239,Flat,0,Scotland,SC16
TX-003511,2022-10-10,2022,10,162868,Flat,1,West Midlands,WE10
TX-003512,2019-03-24,2019,3,137188,Terraced,0,West Midlands,WE22
TX-003513,2022-03-17,2022,3,345172,Terraced,0,South East,SO17
TX-003514,2024-01-01,2024,1,861717,Detached,0,London,LO17
TX-003515,2024-08-14,2024,8,118777,Flat,0,North West,NO20
TX-003516,2020-10-17,2020,10,94434,Flat,0,Scotland,SC5
TX-003517,2019-04-11,2019,4,159128,Semi-Detached,0,Wales,WA2
TX-003518,2020-04-19,2020,4,190975,Terraced,0,East of England,EA12
TX-003519,2023-03-25,2023,3,349458,Terraced,0,South East,SO8
TX-003520,2023-11-08,2023,11,184055,Terraced,0,East Midlands,EA20
TX-003521,2018-07-01,2018,7,153721,Terraced,0,Scotland,SC3
TX-003522,2024-11-04,2024,11,253844,Detached,0,Wales,WA2
TX-003523,2022-02-22,2022,2,324387,Flat,0,London,LO26
TX-003524,2020-03-25,2020,3,206208,Terraced,0,West Midlands,WE11
TX-003525,2018-12-27,2018,12,251084,Semi-Detached,0,North West,NO29
TX-003526,2018-03-24,2018,3,288257,Detached,1,South West,SO13
TX-003527,2023-01-19,2023,1,367857,Flat,0,London,LO3
TX-003528,2023-06-24,2023,6,502308,Flat,0,London,LO19
TX-003529,2018-05-20,2018,5,689194,Detached,0,South East,SO24
TX-003530,2021-06-10,2021,6,227194,Flat,1,East Midlands,EA12
TX-003531,2023-01-10,2023,1,488526,Semi-Detached,0,London,LO18
TX-003532,2023-04-26,2023,4,226260,Semi-Detached,0,North East,NO8
TX-003533,2023-09-28,2023,9,189468,Terraced,0,Wales,WA19
TX-003534,2020-11-14,2020,11,183935,Terraced,1,North East,NO16
TX-003535,2019-11-01,2019,11,952862,Terraced,0,London,LO28
TX-003536,2022-10-09,2022,10,177213,Flat,1,South West,SO8
TX-003537,2022-08-08,2022,8,113673,Terraced,0,East Midlands,EA17
TX-003538,2018-03-09,2018,3,285505,Detached,1,West Midlands,WE1
TX-003539,2020-07-16,2020,7,76298,Terraced,0,Wales,WA21
TX-003540,2020-03-09,2020,3,619251,Semi-Detached,0,London,LO2
TX-003541,2023-08-04,2023,8,191535,Semi-Detached,0,North West,NO3
TX-003542,2024-08-23,2024,8,557710,Terraced,0,London,LO8
TX-003543,2019-12-02,2019,12,196484,Semi-Detached,1,Wales,WA16
TX-003544,2018-12-10,2018,12,315099,Terraced,1,South East,SO12
TX-003545,2020-01-15,2020,1,136112,Semi-Detached,0,North East,NO17
TX-003546,2023-04-06,2023,4,231828,Detached,0,North West,NO4
TX-003547,2024-02-15,2024,2,294280,Flat,0,South West,SO23
TX-003548,2021-04-06,2021,4,124233,Flat,0,East Midlands,EA16
TX-003549,2023-02-19,2023,2,342530,Semi-Detached,1,South West,SO5
TX-003550,2023-02-18,2023,2,350992,Terraced,0,South West,SO4
TX-003551,2024-09-22,2024,9,389480,Terraced,1,East Midlands,EA26
TX-003552,2022-02-06,2022,2,152645,Flat,0,North West,NO11
TX-003553,2021-03-09,2021,3,829401,Semi-Detached,0,London,LO15
TX-003554,2020-11-02,2020,11,207724,Semi-Detached,0,Northern Ireland,NO2
TX-003555,2018-07-25,2018,7,180758,Terraced,0,Northern Ireland,NO1
TX-003556,2023-07-11,2023,7,888108,Detached,0,South East,SO28
TX-003557,2020-06-28,2020,6,138606,Terraced,0,Scotland,SC5
TX-003558,2020-05-27,2020,5,438579,Semi-Detached,0,South East,SO3
TX-003559,2023-01-25,2023,1,257964,Terraced,1,South East,SO8
TX-003560,2019-06-06,2019,6,178322,Flat,1,South West,SO5
TX-003561,2019-03-05,2019,3,1091183,Detached,0,South West,SO24
TX-003562,2018-04-22,2018,4,292866,Terraced,0,South East,SO20
TX-003563,2018-04-23,2018,4,139875,Semi-Detached,0,Yorkshire,YO24
TX-003564,2020-07-19,2020,7,214411,Terraced,0,North West,NO5
TX-003565,2023-01-12,2023,1,434299,Semi-Detached,1,South East,SO11
TX-003566,2020-12-03,2020,12,417474,Terraced,0,South East,SO12
TX-003567,2022-07-10,2022,7,345499,Flat,0,London,LO19
TX-003568,2022-11-15,2022,11,154625,Flat,0,Wales,WA13
TX-003569,2018-08-19,2018,8,161496,Terraced,1,Wales,WA18
TX-003570,2019-06-03,2019,6,116501,Terraced,1,Yorkshire,YO19
TX-003571,2018-05-23,2018,5,382832,Terraced,0,South West,SO27
TX-003572,2018-01-11,2018,1,173535,Terraced,0,South West,SO15
TX-003573,2023-11-20,2023,11,328855,Semi-Detached,0,Scotland,SC6
TX-003574,2023-04-20,2023,4,103124,Flat,0,Yorkshire,YO26
TX-003575,2022-05-28,2022,5,165876,Semi-Detached,0,Northern Ireland,NO13
TX-003576,2022-04-05,2022,4,451794,Detached,0,South West,SO1
TX-003577,2020-03-20,2020,3,174908,Terraced,0,Yorkshire,YO26
TX-003578,2023-06-17,2023,6,426989,Semi-Detached,1,East of England,EA29
TX-003579,2020-05-22,2020,5,783654,Detached,1,London,LO14
TX-003580,2021-07-11,2021,7,172369,Semi-Detached,0,East Midlands,EA6
TX-003581,2023-12-04,2023,12,478453,Semi-Detached,0,London,LO29
TX-003582,2020-07-14,2020,7,108600,Flat,0,Wales,WA14
TX-003583,2024-03-13,2024,3,464256,Detached,0,East Midlands,EA7
TX-003584,2023-08-12,2023,8,269698,Semi-Detached,1,North West,NO5
TX-003585,2018-10-21,2018,10,87766,Flat,0,East Midlands,EA8
