customer_id,age,gender,region,primary_product,tenure_months,monthly_transactions,avg_balance_gbp,num_products,has_credit_card,num_support_tickets,app_logins_per_month,referral_source,satisfaction_score,churned,tenure_cohort,product_encoded,region_encoded,source_encoded,churn_risk_score,risk_segment
CUST-02013,25,Male,South East,Current Account,13,18,544.36,2,0,4,7,Paid Ads,3,1,1-2yr,2,6,1,0.21475351230733097,Medium Risk
CUST-02014,23,Female,Scotland,Investment ISA,16,12,718.29,2,0,2,11,Referral,4,0,1-2yr,3,5,2,0.011743434380892624,Low Risk
CUST-02015,44,Female,South East,Savings,16,15,328.28,1,0,3,10,Organic,5,0,1-2yr,4,6,0,0.019668229955943434,Low Risk
CUST-02016,32,Male,London,Current Account,17,14,2362.37,4,0,0,9,Social Media,5,0,1-2yr,2,1,3,0.014253639765750028,Low Risk
CUST-02017,31,Male,North West,Current Account,6,11,2311.94,1,0,1,7,Paid Ads,5,1,0-6m,2,3,1,0.042762601637401705,Low Risk
CUST-02018,18,Male,Scotland,Investment ISA,17,21,2711.51,3,1,3,14,Referral,3,0,1-2yr,3,5,2,0.006654800607235242,Low Risk
CUST-02019,42,Male,South East,Current Account,15,12,1783.42,1,1,2,14,Referral,3,0,1-2yr,2,6,2,0.03599991827387511,Low Risk
CUST-02020,20,Male,South East,Current Account,5,12,915.2,1,0,5,15,Referral,4,0,0-6m,2,6,2,0.021210777835629403,Low Risk
CUST-02021,35,Male,Scotland,Savings,106,22,822.04,2,1,0,14,Paid Ads,4,0,4yr+,4,5,1,0.0029296614006042356,Low Risk
CUST-02022,38,Female,East of England,Crypto Wallet,48,14,2188.13,4,0,2,9,Referral,5,0,2-4yr,1,0,2,0.012959644644452185,Low Risk
CUST-02023,51,Female,Scotland,Current Account,52,20,1699.66,2,0,0,5,Social Media,4,0,4yr+,2,5,3,0.02362104920530218,Low Risk
CUST-02024,19,Male,South West,Current Account,27,18,843.1,2,1,5,13,Organic,3,0,2-4yr,2,7,0,0.01546656352736494,Low Risk
CUST-02025,18,Male,North West,Crypto Wallet,4,14,1281.88,2,0,0,12,Social Media,5,0,0-6m,1,3,3,0.021038452754359453,Low Risk
CUST-02026,37,Female,South East,Current Account,20,16,11468.26,1,1,6,10,Organic,5,0,1-2yr,2,6,0,0.042883504240594846,Low Risk
CUST-02027,56,Female,North West,Investment ISA,41,14,19229.62,2,0,0,14,Paid Ads,2,0,2-4yr,3,3,1,0.031277219458119954,Low Risk
CUST-02028,49,Female,South West,Business Account,1,15,1388.14,1,1,2,3,Organic,4,0,0-6m,0,7,0,0.031649131605630605,Low Risk
CUST-02029,37,Female,North West,Crypto Wallet,16,20,749.54,1,1,2,9,Social Media,4,0,1-2yr,1,3,3,0.014794888916198012,Low Risk
CUST-02030,29,Male,Wales,Current Account,12,10,1716.91,2,1,3,12,Referral,2,0,6-12m,2,8,2,0.03398079362236698,Low Risk
CUST-02031,44,Male,Northern Ireland,Current Account,5,14,7066.06,1,0,3,12,Social Media,1,0,0-6m,2,4,3,0.06827250721627337,Low Risk
CUST-02032,23,Female,London,Current Account,11,14,1715.73,3,0,1,14,Organic,3,0,6-12m,2,1,0,0.009671204370302071,Low Risk
CUST-02033,40,Male,London,Business Account,98,15,2768.63,1,0,5,7,Social Media,5,0,4yr+,0,1,3,0.011883217785962024,Low Risk
CUST-02034,41,Non-binary,London,Business Account,30,19,821.36,1,1,3,12,Organic,4,0,2-4yr,0,1,0,0.024126232767328698,Low Risk
CUST-02035,47,Female,North West,Current Account,8,8,445.85,2,0,0,14,Organic,3,0,6-12m,2,3,0,0.01879906727844074,Low Risk
CUST-02036,68,Female,London,Investment ISA,22,10,4509.15,4,0,1,10,Organic,4,0,1-2yr,3,1,0,0.020651566220193977,Low Risk
CUST-02037,39,Male,Wales,Crypto Wallet,6,12,2284.3,2,0,4,11,Organic,4,0,0-6m,1,8,0,0.026562582752272978,Low Risk
CUST-02038,28,Female,London,Current Account,22,10,3971.91,1,0,3,12,Referral,4,0,1-2yr,2,1,2,0.03351241255504924,Low Risk
CUST-02039,34,Female,South East,Current Account,54,16,232.07,1,1,2,7,Referral,4,0,4yr+,2,6,2,0.011763198494223349,Low Risk
CUST-02040,18,Male,London,Current Account,19,10,16304.09,1,0,2,10,Paid Ads,4,0,1-2yr,2,1,1,0.023354670733268114,Low Risk
CUST-02041,26,Male,East of England,Savings,31,19,2447.29,1,1,4,16,Organic,5,0,2-4yr,4,0,0,0.007260760295555378,Low Risk
CUST-02042,30,Female,Scotland,Crypto Wallet,14,18,206.71,1,0,1,13,Paid Ads,5,0,1-2yr,1,5,1,0.02970008449222211,Low Risk
CUST-02043,28,Female,East of England,Business Account,17,15,5909.34,2,0,2,12,Social Media,4,0,1-2yr,0,0,3,0.01959945067530962,Low Risk
CUST-02044,36,Male,Northern Ireland,Current Account,28,18,1155.09,1,0,0,8,Paid Ads,5,0,2-4yr,2,4,1,0.012242958493982872,Low Risk
CUST-02045,25,Male,Midlands,Current Account,40,13,1875.46,1,0,2,11,Referral,4,0,2-4yr,2,2,2,0.023086039418135074,Low Risk
CUST-02046,48,Female,South East,Savings,25,14,1019.16,1,0,2,11,Paid Ads,5,0,2-4yr,4,6,1,0.009483300900727819,Low Risk
CUST-02047,35,Female,London,Crypto Wallet,91,9,1607.64,2,0,4,15,Social Media,5,0,4yr+,1,1,3,0.005568603791497915,Low Risk
CUST-02048,34,Female,South East,Investment ISA,41,17,1707.82,1,0,0,14,Referral,5,0,2-4yr,3,6,2,0.006171059267803961,Low Risk
CUST-02049,31,Female,Yorkshire,Savings,36,17,243.69,1,1,3,14,Referral,5,0,2-4yr,4,9,2,0.028822216065202206,Low Risk
CUST-02050,36,Male,London,Savings,44,18,5109.8,2,0,3,10,Organic,4,0,2-4yr,4,1,0,0.008886240430129477,Low Risk
CUST-02051,44,Female,London,Current Account,7,19,2070.29,2,1,1,12,Referral,3,0,6-12m,2,1,2,0.03209989436597818,Low Risk
CUST-02052,24,Male,Scotland,Savings,13,19,3088.46,1,0,1,12,Organic,5,0,1-2yr,4,5,0,0.012863100332156643,Low Risk
CUST-02053,27,Female,Scotland,Business Account,19,18,4813.31,2,1,0,16,Referral,5,0,1-2yr,0,5,2,0.01785586465281632,Low Risk
CUST-02054,31,Female,Scotland,Current Account,14,14,2090.23,3,1,2,12,Paid Ads,5,0,1-2yr,2,5,1,0.0076692571382935325,Low Risk
CUST-02055,18,Male,North West,Savings,45,17,2690.04,2,0,2,17,Paid Ads,2,0,2-4yr,4,3,1,0.06692237823004354,Low Risk
CUST-02056,25,Male,South West,Current Account,1,6,309.67,1,0,0,9,Paid Ads,5,0,0-6m,2,7,1,0.04291187716893592,Low Risk
CUST-02057,29,Female,Midlands,Savings,5,13,667.51,1,0,2,14,Organic,5,0,0-6m,4,2,0,0.017045619274278886,Low Risk
CUST-02058,45,Male,London,Savings,51,15,2002.23,3,1,2,8,Organic,3,0,4yr+,4,1,0,0.0039645519603372075,Low Risk
CUST-02059,38,Male,South West,Savings,1,19,2259.38,1,0,4,9,Organic,4,0,0-6m,4,7,0,0.026115349413188663,Low Risk
CUST-02060,37,Female,Northern Ireland,Crypto Wallet,6,15,2924.41,1,0,1,12,Referral,5,0,0-6m,1,4,2,0.030816795561018403,Low Risk
CUST-02061,45,Male,London,Savings,10,22,9771.79,2,0,4,13,Organic,1,0,6-12m,4,1,0,0.25463594816871243,Medium Risk
CUST-02062,33,Female,North West,Savings,33,13,1614.77,1,0,0,8,Social Media,2,0,2-4yr,4,3,3,0.03364548874638452,Low Risk
CUST-02063,39,Male,Midlands,Current Account,19,19,2794.68,1,1,3,14,Social Media,5,0,1-2yr,2,2,3,0.009397609304250647,Low Risk
CUST-02064,33,Female,London,Crypto Wallet,74,13,1940.67,2,0,2,13,Paid Ads,4,0,4yr+,1,1,1,0.006256401546771377,Low Risk
CUST-02065,38,Male,Wales,Current Account,6,19,1339.88,3,1,2,13,Paid Ads,2,0,0-6m,2,8,1,0.020014990162430326,Low Risk
CUST-02066,28,Male,South East,Crypto Wallet,49,14,1403.89,2,1,0,15,Referral,4,0,4yr+,1,6,2,0.0059314272761006115,Low Risk
CUST-02067,18,Female,South West,Current Account,7,14,705.47,3,0,2,9,Organic,3,0,6-12m,2,7,0,0.04498140656020369,Low Risk
CUST-02068,33,Female,Scotland,Current Account,6,10,1571.19,1,1,1,10,Organic,4,0,0-6m,2,5,0,0.026557256785644176,Low Risk
CUST-02069,52,Male,Scotland,Current Account,16,10,1390.4,3,1,1,16,Paid Ads,3,0,1-2yr,2,5,1,0.01706280692506465,Low Risk
CUST-02070,46,Male,London,Business Account,1,16,1507.14,2,0,2,12,Paid Ads,3,0,0-6m,0,1,1,0.024259694253663717,Low Risk
CUST-02071,46,Female,South East,Current Account,11,22,223.57,3,0,2,11,Organic,4,0,6-12m,2,6,0,0.030605829717729637,Low Risk
CUST-02072,49,Female,London,Current Account,10,20,1605.63,1,0,3,8,Paid Ads,4,0,6-12m,2,1,1,0.022906330123844985,Low Risk
CUST-02073,36,Non-binary,South East,Current Account,4,14,631.15,2,0,1,20,Organic,3,0,0-6m,2,6,0,0.02156108011999807,Low Risk
CUST-02074,37,Non-binary,South East,Current Account,47,16,1678.7,3,1,3,14,Social Media,4,0,2-4yr,2,6,3,0.0031568981733201083,Low Risk
CUST-02075,27,Female,South West,Current Account,11,17,486.03,3,1,4,11,Social Media,4,0,6-12m,2,7,3,0.026458119114176153,Low Risk
CUST-02076,31,Male,North West,Savings,96,24,1919.68,1,0,2,11,Referral,4,0,4yr+,4,3,2,0.01741565966487268,Low Risk
CUST-02077,42,Female,Yorkshire,Current Account,55,11,1266.03,3,1,1,8,Organic,4,0,4yr+,2,9,0,0.017060692789547253,Low Risk
CUST-02078,49,Female,North West,Savings,5,20,852.75,2,1,2,6,Referral,3,0,0-6m,4,3,2,0.022253728625803458,Low Risk
CUST-02079,33,Male,South West,Current Account,16,14,2558.57,2,0,3,9,Paid Ads,2,0,1-2yr,2,7,1,0.04200351463461011,Low Risk
CUST-02080,29,Male,Northern Ireland,Savings,22,15,2837.2,4,1,2,6,Social Media,5,0,1-2yr,4,4,3,0.007127969461783342,Low Risk
CUST-02081,35,Male,South East,Savings,41,12,1704.16,1,1,2,22,Paid Ads,5,0,2-4yr,4,6,1,0.008646185967299354,Low Risk
CUST-02082,42,Male,Wales,Current Account,52,12,3577.95,1,1,4,16,Social Media,5,0,4yr+,2,8,3,0.029892395376347157,Low Risk
CUST-02083,18,Male,Scotland,Savings,23,16,1101.08,1,1,2,15,Social Media,4,0,1-2yr,4,5,3,0.012314647978035616,Low Risk
CUST-02084,18,Female,South West,Current Account,1,14,2921.76,4,1,3,10,Organic,3,0,0-6m,2,7,0,0.01993314830538965,Low Risk
CUST-02085,28,Female,Scotland,Current Account,15,26,1718.71,1,0,2,13,Referral,3,0,1-2yr,2,5,2,0.04727947936237836,Low Risk
CUST-02086,20,Female,North West,Investment ISA,51,17,545.01,2,0,3,8,Paid Ads,4,0,4yr+,3,3,1,0.008840091093381105,Low Risk
CUST-02087,28,Male,South East,Savings,30,17,691.16,3,0,2,12,Referral,4,0,2-4yr,4,6,2,0.006790454296428784,Low Risk
CUST-02088,33,Male,London,Investment ISA,48,12,7320.85,1,0,4,15,Paid Ads,4,0,2-4yr,3,1,1,0.010545864079460548,Low Risk
CUST-02089,29,Female,Midlands,Current Account,26,12,11987.35,1,0,1,10,Organic,3,0,2-4yr,2,2,0,0.015172513729423267,Low Risk
CUST-02090,52,Male,Northern Ireland,Current Account,1,10,4255.23,1,1,1,14,Paid Ads,5,0,0-6m,2,4,1,0.03334476711585677,Low Risk
CUST-02091,38,Female,Yorkshire,Current Account,82,18,898.0,1,1,3,11,Referral,4,0,4yr+,2,9,2,0.011831238516571207,Low Risk
CUST-02092,38,Non-binary,South East,Savings,60,9,10029.32,3,0,0,11,Organic,5,0,4yr+,4,6,0,0.028925118143041422,Low Risk
CUST-02093,42,Male,South West,Savings,3,12,3770.86,4,1,0,10,Social Media,4,0,0-6m,4,7,3,0.01285072142308085,Low Risk
CUST-02094,21,Male,South West,Current Account,2,20,2704.78,4,0,3,8,Paid Ads,4,0,0-6m,2,7,1,0.00707836725977945,Low Risk
CUST-02095,47,Male,South East,Crypto Wallet,18,9,16494.32,1,0,1,15,Referral,2,0,1-2yr,1,6,2,0.047346158749690816,Low Risk
CUST-02096,34,Non-binary,London,Current Account,33,17,644.21,3,1,3,9,Organic,3,0,2-4yr,2,1,0,0.007621871397402554,Low Risk
CUST-02097,43,Female,London,Business Account,11,15,4571.44,3,0,0,13,Organic,3,0,6-12m,0,1,0,0.014490423726059843,Low Risk
CUST-02098,22,Female,Wales,Current Account,3,19,680.26,3,0,3,13,Paid Ads,5,0,0-6m,2,8,1,0.008889989566781407,Low Risk
CUST-02099,18,Male,South West,Crypto Wallet,17,16,873.09,1,1,3,15,Paid Ads,4,0,1-2yr,1,7,1,0.009404750837318464,Low Risk
CUST-02100,44,Non-binary,South East,Savings,9,14,41047.04,1,1,2,13,Social Media,5,0,6-12m,4,6,3,0.013563774310889882,Low Risk
CUST-02101,39,Male,South East,Crypto Wallet,10,22,3303.83,4,1,2,12,Social Media,3,0,6-12m,1,6,3,0.036758732982626545,Low Risk
CUST-02102,24,Male,South West,Current Account,24,12,16631.02,3,1,2,14,Referral,2,0,1-2yr,2,7,2,0.01599450154330547,Low Risk
CUST-02103,24,Female,East of England,Savings,52,24,3471.34,3,1,2,10,Referral,5,0,4yr+,4,0,2,0.014945054863129192,Low Risk
CUST-02104,48,Female,South West,Current Account,19,24,2930.43,2,0,1,19,Social Media,4,0,1-2yr,2,7,3,0.011241613548733072,Low Risk
CUST-02105,20,Male,Scotland,Business Account,27,21,852.93,1,0,1,9,Social Media,5,0,2-4yr,0,5,3,0.018592980909620322,Low Risk
CUST-02106,54,Male,South East,Business Account,25,13,5844.7,2,0,1,12,Organic,4,0,2-4yr,0,6,0,0.027688182934457337,Low Risk
CUST-02107,24,Male,Midlands,Current Account,19,17,1863.8,2,0,0,13,Paid Ads,2,0,1-2yr,2,2,1,0.0355699984331889,Low Risk
CUST-02108,42,Male,South East,Investment ISA,8,19,1991.36,1,1,2,12,Organic,1,1,6-12m,3,6,0,0.348827381663764,Medium Risk
CUST-02109,31,Male,South West,Savings,11,8,1321.66,1,1,1,10,Referral,3,0,6-12m,4,7,2,0.03884815535054029,Low Risk
CUST-02110,42,Non-binary,North West,Current Account,9,18,1602.09,1,0,3,10,Social Media,3,0,6-12m,2,3,3,0.059677938348844696,Low Risk
CUST-02111,28,Female,South West,Current Account,59,17,1862.95,2,1,2,7,Social Media,4,0,4yr+,2,7,3,0.011357291733256319,Low Risk
CUST-02112,33,Female,North West,Business Account,42,18,2095.31,2,0,2,10,Social Media,5,0,2-4yr,0,3,3,0.012304049433291499,Low Risk
CUST-02113,35,Female,South West,Savings,20,17,1701.28,2,1,0,17,Social Media,5,0,1-2yr,4,7,3,0.010974783224168248,Low Risk
CUST-02114,22,Female,South East,Current Account,58,12,279.16,1,0,1,8,Paid Ads,4,0,4yr+,2,6,1,0.016404983012445286,Low Risk
CUST-02115,43,Female,North West,Current Account,52,20,3464.52,4,0,2,11,Organic,4,0,4yr+,2,3,0,0.009861990033741455,Low Risk
CUST-02116,28,Female,Scotland,Current Account,63,17,1559.9,3,0,2,10,Organic,2,0,4yr+,2,5,0,0.0055943210627068685,Low Risk
CUST-02117,32,Male,London,Savings,6,11,33.76,1,1,1,16,Referral,5,0,0-6m,4,1,2,0.04346957174984639,Low Risk
CUST-02118,23,Female,East of England,Current Account,30,12,268.95,1,0,1,9,Referral,3,0,2-4yr,2,0,2,0.10358786934064305,Low Risk
CUST-02119,18,Female,Midlands,Savings,22,15,1024.39,2,1,2,12,Social Media,4,0,1-2yr,4,2,3,0.012367266868963358,Low Risk
CUST-02120,32,Female,Midlands,Current Account,31,24,8385.97,1,1,3,14,Organic,4,0,2-4yr,2,2,0,0.014474008919915224,Low Risk
CUST-02121,63,Non-binary,South West,Current Account,7,18,3749.05,1,0,2,6,Referral,5,0,6-12m,2,7,2,0.013083612764187376,Low Risk
CUST-02122,44,Male,Wales,Current Account,28,16,792.68,3,1,1,18,Social Media,5,0,2-4yr,2,8,3,0.011592407256328542,Low Risk
CUST-02123,34,Female,Midlands,Crypto Wallet,12,11,1438.22,1,0,5,11,Organic,4,0,6-12m,1,2,0,0.018360969755408046,Low Risk
CUST-02124,31,Male,East of England,Current Account,43,17,6805.26,2,0,2,16,Paid Ads,3,0,2-4yr,2,0,1,0.012840190053948673,Low Risk
CUST-02125,35,Female,London,Crypto Wallet,38,12,862.99,2,1,1,16,Organic,2,0,2-4yr,1,1,0,0.023613759627028233,Low Risk
CUST-02126,41,Male,London,Current Account,5,9,491.2,1,0,1,12,Referral,5,0,0-6m,2,1,2,0.04445127013273545,Low Risk
CUST-02127,20,Male,Scotland,Savings,4,21,5201.27,1,1,3,11,Organic,3,0,0-6m,4,5,0,0.08400173567712141,Low Risk
CUST-02128,48,Male,South East,Current Account,30,18,6900.04,4,0,2,13,Social Media,4,0,2-4yr,2,6,3,0.017404636183611998,Low Risk
CUST-02129,43,Female,North West,Investment ISA,19,20,874.91,1,0,2,12,Social Media,5,0,1-2yr,3,3,3,0.012526026795299884,Low Risk
CUST-02130,43,Male,South East,Crypto Wallet,19,19,3245.86,3,1,1,8,Organic,5,0,1-2yr,1,6,0,0.010109072501043995,Low Risk
CUST-02131,40,Female,North West,Current Account,33,18,1722.07,3,0,1,10,Social Media,4,0,2-4yr,2,3,3,0.012394151787352614,Low Risk
CUST-02132,35,Male,South West,Current Account,46,20,889.98,1,1,3,7,Organic,2,0,2-4yr,2,7,0,0.021136199040824998,Low Risk
CUST-02133,43,Female,Scotland,Investment ISA,6,12,7350.17,2,1,3,9,Referral,4,0,0-6m,3,5,2,0.014018036799730687,Low Risk
CUST-02134,42,Female,Northern Ireland,Current Account,19,16,815.04,3,0,4,14,Referral,5,0,1-2yr,2,4,2,0.009463871608718758,Low Risk
CUST-02135,30,Male,South West,Investment ISA,42,24,4479.22,2,0,2,6,Social Media,4,0,2-4yr,3,7,3,0.029261991422141902,Low Risk
CUST-02136,28,Male,South East,Current Account,49,13,1961.94,2,0,1,11,Paid Ads,5,0,4yr+,2,6,1,0.013808312163321835,Low Risk
CUST-02137,36,Female,South East,Investment ISA,8,15,1469.98,1,1,2,12,Referral,3,0,6-12m,3,6,2,0.0415758252436624,Low Risk
CUST-02138,53,Female,South East,Savings,2,17,928.65,1,0,0,7,Referral,4,0,0-6m,4,6,2,0.011953051084219317,Low Risk
CUST-02139,20,Female,Wales,Current Account,6,13,553.39,3,0,1,6,Social Media,3,0,0-6m,2,8,3,0.0332092065248678,Low Risk
CUST-02140,18,Male,London,Investment ISA,69,12,1339.59,2,1,4,11,Paid Ads,5,0,4yr+,3,1,1,0.01702744511188768,Low Risk
CUST-02141,36,Female,South East,Savings,14,11,977.6,1,1,3,9,Social Media,5,0,1-2yr,4,6,3,0.029843531380368077,Low Risk
CUST-02142,35,Non-binary,East of England,Current Account,13,17,2020.34,4,1,1,9,Paid Ads,2,0,1-2yr,2,0,1,0.06968074440938266,Low Risk
CUST-02143,37,Male,Scotland,Savings,1,14,429.69,4,0,2,19,Organic,4,0,0-6m,4,5,0,0.008602058573929677,Low Risk
CUST-02144,37,Male,South East,Savings,1,13,1507.17,1,1,1,8,Paid Ads,1,0,0-6m,4,6,1,0.07941333713658352,Low Risk
CUST-02145,32,Male,London,Current Account,26,17,2942.91,3,1,1,14,Paid Ads,2,0,2-4yr,2,1,1,0.01249198488191666,Low Risk
CUST-02146,52,Female,Wales,Business Account,21,18,805.99,1,0,3,12,Referral,3,0,1-2yr,0,8,2,0.02632624198187378,Low Risk
CUST-02147,18,Female,East of England,Investment ISA,20,9,4399.2,2,1,3,9,Referral,4,0,1-2yr,3,0,2,0.019045946309741955,Low Risk
CUST-02148,25,Male,South East,Current Account,2,7,5011.44,3,1,4,9,Organic,5,0,0-6m,2,6,0,0.013930771739396743,Low Risk
CUST-02149,33,Male,North West,Crypto Wallet,10,17,424.72,1,1,1,17,Organic,5,0,6-12m,1,3,0,0.022589403016754713,Low Risk
CUST-02150,18,Male,South West,Current Account,40,17,727.72,2,1,2,11,Paid Ads,3,0,2-4yr,2,7,1,0.02401827015890883,Low Risk
CUST-02151,32,Male,South West,Savings,4,12,361.94,2,1,0,13,Organic,3,0,0-6m,4,7,0,0.021556307239719016,Low Risk
CUST-02152,54,Male,South West,Current Account,51,18,3003.99,3,0,0,14,Referral,3,0,4yr+,2,7,2,0.008315428501779121,Low Risk
CUST-02153,35,Non-binary,Midlands,Investment ISA,3,13,2107.91,2,0,1,15,Referral,1,0,0-6m,3,2,2,0.042520759891256504,Low Risk
CUST-02154,37,Male,East of England,Investment ISA,4,12,264.71,2,0,2,17,Organic,4,0,0-6m,3,0,0,0.0121551279246166,Low Risk
CUST-02155,19,Male,South East,Savings,15,18,826.79,3,0,2,6,Social Media,4,0,1-2yr,4,6,3,0.011416829922186384,Low Risk
CUST-02156,27,Female,London,Current Account,69,16,2617.53,2,0,2,12,Referral,2,0,4yr+,2,1,2,0.01734800107939536,Low Risk
CUST-02157,30,Female,Yorkshire,Current Account,9,11,2070.49,2,1,3,16,Social Media,1,0,6-12m,2,9,3,0.048651287701403846,Low Risk
CUST-02158,31,Female,Midlands,Savings,25,20,7724.75,2,1,2,7,Organic,3,0,2-4yr,4,2,0,0.014030176812510446,Low Risk
CUST-02159,50,Male,Wales,Current Account,21,18,453.82,1,0,4,14,Referral,2,0,1-2yr,2,8,2,0.06232845406605962,Low Risk
CUST-02160,41,Male,London,Current Account,3,11,1788.84,1,0,3,13,Organic,2,0,0-6m,2,1,0,0.10459142443771566,Low Risk
CUST-02161,21,Female,Wales,Investment ISA,6,13,543.42,4,0,1,13,Paid Ads,4,0,0-6m,3,8,1,0.01180028735797954,Low Risk
CUST-02162,37,Female,South East,Crypto Wallet,63,11,2063.55,1,0,2,6,Organic,5,0,4yr+,1,6,0,0.01736599896536423,Low Risk
CUST-02163,40,Male,Scotland,Current Account,4,9,1454.96,1,1,0,14,Organic,4,0,0-6m,2,5,0,0.023521637971143275,Low Risk
CUST-02164,48,Female,London,Current Account,28,16,2505.16,2,1,1,10,Paid Ads,3,0,2-4yr,2,1,1,0.01019630126463275,Low Risk
CUST-02165,53,Female,Scotland,Crypto Wallet,80,16,1106.57,3,1,1,21,Referral,4,0,4yr+,1,5,2,0.022364114463062322,Low Risk
CUST-02166,22,Male,Yorkshire,Crypto Wallet,3,19,4513.34,3,0,0,10,Social Media,3,0,0-6m,1,9,3,0.018267789555538948,Low Risk
CUST-02167,25,Female,North West,Savings,12,17,766.92,3,0,3,11,Organic,2,0,6-12m,4,3,0,0.02317827479384515,Low Risk
CUST-02168,19,Female,London,Current Account,6,21,534.68,4,1,7,11,Organic,3,0,0-6m,2,1,0,0.019796679939894986,Low Risk
CUST-02169,32,Male,Midlands,Investment ISA,6,23,2369.11,1,1,1,14,Social Media,5,0,0-6m,3,2,3,0.021524865947374662,Low Risk
CUST-02170,40,Female,South West,Crypto Wallet,3,14,16724.73,1,0,2,15,Referral,3,0,0-6m,1,7,2,0.05191264447644854,Low Risk
CUST-02171,46,Female,South East,Current Account,25,10,291.32,4,0,2,13,Organic,4,0,2-4yr,2,6,0,0.011515216980108385,Low Risk
CUST-02172,34,Female,South East,Savings,32,13,457.85,2,0,1,12,Organic,3,0,2-4yr,4,6,0,0.016977327543969058,Low Risk
CUST-02173,31,Male,South East,Savings,27,22,2387.17,3,0,3,14,Paid Ads,5,0,2-4yr,4,6,1,0.0026406930202210717,Low Risk
CUST-02174,36,Male,East of England,Savings,62,13,6993.04,1,1,3,19,Organic,4,0,4yr+,4,0,0,0.01286732425737357,Low Risk
CUST-02175,24,Female,South East,Investment ISA,3,20,2611.61,2,1,1,13,Referral,4,0,0-6m,3,6,2,0.014435583375755921,Low Risk
CUST-02176,60,Male,London,Savings,9,16,871.66,4,0,3,24,Organic,4,0,6-12m,4,1,0,0.03677142040757438,Low Risk
CUST-02177,18,Male,South West,Investment ISA,10,12,2993.97,1,1,3,10,Paid Ads,5,0,6-12m,3,7,1,0.016028900763556536,Low Risk
CUST-02178,37,Male,Yorkshire,Savings,6,20,3359.67,4,0,1,23,Paid Ads,3,0,0-6m,4,9,1,0.06766560651150966,Low Risk
CUST-02179,59,Male,London,Current Account,3,20,799.33,1,0,4,12,Referral,2,0,0-6m,2,1,2,0.047224225689290585,Low Risk
CUST-02180,35,Non-binary,Northern Ireland,Investment ISA,16,16,4864.96,1,0,3,7,Social Media,5,0,1-2yr,3,4,3,0.016976183180583533,Low Risk
CUST-02181,32,Male,Scotland,Investment ISA,43,15,1734.68,2,1,1,16,Paid Ads,4,0,2-4yr,3,5,1,0.006681252740412975,Low Risk
CUST-02182,30,Non-binary,Midlands,Business Account,74,10,221.49,1,1,2,16,Paid Ads,1,0,4yr+,0,2,1,0.053420504037231684,Low Risk
CUST-02183,32,Male,North West,Savings,3,16,1537.95,1,1,1,11,Social Media,5,0,0-6m,4,3,3,0.027553265279045832,Low Risk
CUST-02184,51,Female,East of England,Current Account,41,16,913.36,1,0,3,17,Referral,4,0,2-4yr,2,0,2,0.011436940449945015,Low Risk
CUST-02185,18,Male,South East,Business Account,41,19,8654.81,2,1,1,10,Organic,3,0,2-4yr,0,6,0,0.045837512756761206,Low Risk
CUST-02186,53,Female,South East,Investment ISA,11,22,366.96,1,0,1,14,Organic,4,0,6-12m,3,6,0,0.014042430422755967,Low Risk
CUST-02187,18,Female,London,Business Account,2,21,1012.58,4,1,1,17,Social Media,3,0,0-6m,0,1,3,0.016996494720002385,Low Risk
CUST-02188,31,Male,Yorkshire,Current Account,110,16,2461.8,3,0,0,19,Organic,3,0,4yr+,2,9,0,0.008087044478444787,Low Risk
CUST-02189,29,Female,Scotland,Current Account,25,14,32953.27,3,0,1,10,Social Media,3,0,2-4yr,2,5,3,0.016426169791512398,Low Risk
CUST-02190,42,Male,Scotland,Current Account,96,11,18880.96,2,1,1,5,Paid Ads,4,0,4yr+,2,5,1,0.029406912606246567,Low Risk
CUST-02191,18,Female,London,Crypto Wallet,15,19,1712.51,1,0,5,9,Paid Ads,2,0,1-2yr,1,1,1,0.1073136077808476,Low Risk
CUST-02192,40,Non-binary,Scotland,Crypto Wallet,12,12,2749.44,2,0,2,13,Social Media,3,0,6-12m,1,5,3,0.02944810957979134,Low Risk
CUST-02193,59,Female,South West,Savings,6,15,3723.36,1,0,1,16,Paid Ads,5,0,0-6m,4,7,1,0.026480440637535664,Low Risk
CUST-02194,18,Female,South East,Current Account,98,19,536.51,2,1,3,16,Social Media,5,0,4yr+,2,6,3,0.01206887986177025,Low Risk
CUST-02195,37,Male,South West,Current Account,7,17,1830.18,2,1,1,9,Referral,5,0,6-12m,2,7,2,0.01706142400633616,Low Risk
CUST-02196,27,Male,South East,Savings,1,20,9204.62,2,1,0,11,Referral,1,0,0-6m,4,6,2,0.13628557915806863,Low Risk
CUST-02197,40,Male,Yorkshire,Savings,17,13,2142.94,3,0,3,16,Organic,2,0,1-2yr,4,9,0,0.033190946202781846,Low Risk
