customer_id,age,gender,region,primary_product,tenure_months,monthly_transactions,avg_balance_gbp,num_products,has_credit_card,num_support_tickets,app_logins_per_month,referral_source,satisfaction_score,churned
CUST-00884,47,Female,East of England,Current Account,15,19,1324.83,2,1,2,8,Referral,5,0
CUST-00885,43,Male,South East,Current Account,10,17,9563.23,2,0,2,16,Paid Ads,5,0
CUST-00886,57,Female,Scotland,Business Account,87,5,1516.84,4,0,2,11,Referral,5,0
CUST-00887,42,Male,London,Crypto Wallet,1,17,991.43,3,0,1,18,Paid Ads,5,0
CUST-00888,30,Male,Scotland,Current Account,8,16,9897.04,3,0,2,13,Referral,4,0
CUST-00889,42,Female,London,Business Account,68,17,4665.53,3,1,4,14,Paid Ads,4,0
CUST-00890,48,Male,London,Investment ISA,98,13,1756.48,2,1,4,8,Referral,4,0
CUST-00891,44,Male,East of England,Crypto Wallet,41,13,7047.7,1,0,1,17,Referral,5,0
CUST-00892,41,Male,Midlands,Current Account,1,18,37211.3,2,0,3,15,Paid Ads,4,0
CUST-00893,47,Male,East of England,Savings,19,17,750.83,1,0,4,14,Paid Ads,4,0
CUST-00894,49,Female,South East,Investment ISA,12,11,3184.61,2,0,1,14,Social Media,4,0
CUST-00895,51,Female,South East,Current Account,39,12,1106.49,1,1,1,14,Paid Ads,4,0
CUST-00896,42,Female,North West,Savings,1,24,589.07,1,0,1,15,Paid Ads,5,0
CUST-00897,32,Female,Yorkshire,Savings,5,11,569.8,3,1,3,14,Referral,4,0
CUST-00898,36,Male,Midlands,Current Account,16,10,12219.64,1,1,3,15,Referral,3,0
CUST-00899,49,Female,East of England,Current Account,4,17,202.41,2,0,1,13,Organic,5,0
CUST-00900,25,Female,London,Business Account,28,15,3325.69,3,0,2,13,Referral,3,0
CUST-00901,39,Female,Yorkshire,Current Account,41,11,671.63,1,0,2,12,Social Media,5,0
CUST-00902,30,Female,South East,Current Account,29,18,15168.77,1,1,3,16,Paid Ads,4,0
CUST-00903,35,Female,London,Savings,13,19,1302.85,1,0,1,13,Referral,3,0
CUST-00904,50,Female,Midlands,Investment ISA,50,11,1168.17,2,1,2,5,Organic,4,0
CUST-00905,37,Male,Midlands,Investment ISA,3,18,11889.5,1,0,1,10,Organic,4,0
CUST-00906,35,Female,London,Crypto Wallet,7,7,5177.93,3,1,0,7,Organic,3,0
CUST-00907,18,Male,London,Current Account,16,16,3515.98,1,0,4,10,Referral,5,0
CUST-00908,43,Male,North West,Savings,1,10,4755.11,1,1,0,12,Referral,5,0
CUST-00909,42,Male,North West,Crypto Wallet,2,11,492.78,1,0,2,16,Organic,5,0
CUST-00910,60,Male,South East,Business Account,12,18,4403.06,2,1,2,10,Organic,2,0
CUST-00911,31,Male,London,Investment ISA,69,15,1423.87,3,1,4,15,Social Media,3,0
CUST-00912,37,Male,London,Current Account,57,14,2788.08,2,0,5,9,Referral,4,0
CUST-00913,37,Female,Northern Ireland,Savings,15,13,3233.96,1,0,0,14,Paid Ads,5,0
CUST-00914,53,Female,East of England,Current Account,3,13,476.94,2,0,2,12,Organic,4,0
CUST-00915,33,Non-binary,Midlands,Investment ISA,4,22,3687.07,4,0,5,13,Social Media,3,0
CUST-00916,38,Male,Northern Ireland,Current Account,11,13,1445.73,1,1,5,11,Paid Ads,5,0
CUST-00917,42,Female,Scotland,Current Account,5,15,408.34,2,0,0,10,Social Media,4,0
CUST-00918,37,Female,London,Savings,2,16,1516.44,1,0,2,14,Organic,2,0
CUST-00919,29,Male,London,Savings,26,15,1852.02,2,1,1,15,Social Media,3,0
CUST-00920,37,Female,East of England,Savings,20,14,3686.23,3,0,0,20,Paid Ads,4,0
CUST-00921,47,Female,Scotland,Savings,8,15,102.93,2,0,2,4,Social Media,5,0
CUST-00922,22,Male,Wales,Investment ISA,36,20,2880.63,4,1,1,9,Organic,3,0
CUST-00923,36,Female,East of England,Savings,35,14,978.25,2,0,2,8,Social Media,4,0
CUST-00924,26,Female,North West,Savings,16,18,4778.34,4,1,9,13,Organic,4,0
CUST-00925,49,Male,London,Current Account,2,16,1804.0,3,1,1,6,Organic,1,0
CUST-00926,18,Male,London,Savings,60,16,1211.9,2,1,3,17,Referral,4,0
CUST-00927,28,Male,London,Investment ISA,26,8,1461.18,3,1,3,12,Referral,4,0
CUST-00928,39,Male,London,Savings,6,15,2697.53,1,0,3,12,Paid Ads,5,0
CUST-00929,53,Female,North West,Investment ISA,22,9,5374.88,1,0,3,13,Referral,3,0
CUST-00930,34,Female,London,Savings,12,15,620.59,1,1,1,10,Social Media,4,0
CUST-00931,28,Male,London,Crypto Wallet,24,10,1197.04,1,1,2,16,Referral,5,0
CUST-00932,57,Female,North West,Savings,15,10,10542.98,4,0,2,16,Social Media,4,0
CUST-00933,18,Male,South East,Savings,15,16,1172.23,1,1,2,7,Social Media,5,0
CUST-00934,18,Male,North West,Investment ISA,31,23,2809.33,1,0,1,10,Organic,4,0
CUST-00935,40,Male,North West,Current Account,22,12,411.15,1,0,0,8,Referral,4,0
CUST-00936,28,Female,Scotland,Savings,1,16,231.04,2,1,2,10,Referral,4,0
CUST-00937,22,Male,East of England,Investment ISA,1,19,518.92,3,0,4,8,Organic,5,0
CUST-00938,43,Male,London,Current Account,8,12,790.08,2,0,1,12,Paid Ads,4,0
CUST-00939,37,Male,London,Savings,13,12,6297.41,3,0,2,13,Referral,4,0
CUST-00940,28,Female,Wales,Savings,7,8,7182.71,2,1,1,12,Organic,4,0
CUST-00941,19,Non-binary,Midlands,Business Account,25,17,179.4,4,1,2,12,Referral,3,0
CUST-00942,45,Male,South West,Crypto Wallet,5,16,944.36,1,0,2,13,Organic,3,0
CUST-00943,42,Male,London,Current Account,29,9,4176.99,1,0,0,14,Referral,5,0
CUST-00944,33,Female,South West,Savings,35,20,1593.32,3,0,2,8,Organic,3,0
CUST-00945,57,Female,East of England,Current Account,3,14,10998.02,1,0,4,11,Referral,4,0
CUST-00946,22,Male,Scotland,Current Account,25,17,4057.01,3,1,2,15,Referral,2,0
CUST-00947,18,Female,London,Crypto Wallet,78,14,1311.3,1,1,0,10,Referral,5,0
CUST-00948,26,Female,East of England,Current Account,5,16,1459.13,1,1,1,13,Organic,4,0
CUST-00949,34,Male,South West,Current Account,57,17,1688.93,2,1,4,10,Referral,4,0
CUST-00950,37,Female,Yorkshire,Business Account,22,12,655.14,3,1,3,12,Paid Ads,4,0
CUST-00951,32,Female,London,Crypto Wallet,21,13,5580.63,1,0,3,9,Paid Ads,5,0
CUST-00952,39,Female,South West,Crypto Wallet,1,17,4406.85,2,0,0,11,Referral,3,0
CUST-00953,19,Male,London,Crypto Wallet,33,14,3118.55,3,1,3,12,Paid Ads,5,1
CUST-00954,52,Male,South East,Investment ISA,15,11,2418.95,3,0,2,16,Social Media,5,0
CUST-00955,34,Male,Midlands,Current Account,30,13,532.81,1,0,2,9,Organic,3,0
CUST-00956,48,Male,South East,Savings,39,15,3311.09,2,1,2,15,Referral,3,0
CUST-00957,39,Female,Scotland,Savings,17,9,2111.01,3,1,0,13,Organic,3,0
CUST-00958,40,Female,Scotland,Current Account,7,20,19984.71,1,0,5,11,Social Media,5,0
CUST-00959,41,Female,London,Crypto Wallet,3,10,383.01,4,1,1,13,Paid Ads,3,0
CUST-00960,40,Non-binary,Scotland,Savings,4,17,759.03,2,1,0,8,Referral,4,0
CUST-00961,42,Male,East of England,Current Account,48,8,269.35,1,0,1,13,Organic,4,0
CUST-00962,50,Female,London,Current Account,3,19,1391.83,1,1,5,8,Social Media,4,0
CUST-00963,37,Female,Scotland,Current Account,11,14,223.84,1,0,1,7,Social Media,4,0
CUST-00964,43,Male,South East,Crypto Wallet,9,11,7499.58,3,0,4,12,Paid Ads,3,0
CUST-00965,33,Female,North West,Investment ISA,48,14,6705.51,2,1,2,9,Social Media,3,0
CUST-00966,52,Male,South East,Savings,15,10,1492.85,1,1,2,16,Referral,3,0
CUST-00967,26,Female,South East,Savings,120,12,535.68,4,1,2,14,Organic,4,0
CUST-00968,56,Female,London,Investment ISA,32,20,290.35,3,1,3,16,Social Media,4,0
CUST-00969,34,Male,Northern Ireland,Crypto Wallet,45,13,776.94,1,0,1,17,Referral,3,0
CUST-00970,18,Female,Scotland,Savings,2,11,3829.33,1,1,1,16,Social Media,4,0
CUST-00971,36,Female,Midlands,Business Account,7,14,703.13,1,1,0,14,Paid Ads,2,0
CUST-00972,26,Male,North West,Business Account,3,21,17859.51,2,0,4,10,Paid Ads,5,0
CUST-00973,45,Male,Midlands,Business Account,14,18,10816.57,3,1,0,11,Organic,5,0
CUST-00974,27,Male,North West,Investment ISA,30,11,1809.83,1,0,2,10,Paid Ads,5,0
CUST-00975,29,Female,South East,Business Account,4,15,1038.73,3,0,4,7,Organic,4,0
CUST-00976,18,Female,North West,Savings,3,11,913.21,4,0,1,6,Referral,5,0
CUST-00977,29,Female,South East,Crypto Wallet,22,17,12308.58,2,0,1,9,Paid Ads,5,0
CUST-00978,18,Female,London,Business Account,6,9,822.19,2,0,1,11,Referral,4,0
CUST-00979,18,Female,Midlands,Business Account,15,5,5548.28,1,0,0,14,Referral,5,0
CUST-00980,44,Male,Wales,Crypto Wallet,1,21,1855.95,1,1,2,17,Referral,4,0
CUST-00981,44,Female,London,Savings,27,17,4256.81,4,1,1,15,Referral,3,0
CUST-00982,40,Male,London,Current Account,18,17,675.55,3,0,2,16,Referral,4,0
CUST-00983,23,Male,South East,Current Account,25,15,1212.57,2,1,1,11,Referral,4,0
CUST-00984,34,Female,Northern Ireland,Crypto Wallet,7,21,1756.33,1,1,5,13,Paid Ads,3,0
CUST-00985,34,Male,South West,Current Account,7,7,847.56,3,1,0,15,Referral,3,0
CUST-00986,21,Female,Scotland,Savings,38,13,8095.54,2,0,1,7,Organic,3,0
CUST-00987,53,Female,East of England,Savings,30,20,722.58,2,1,0,13,Social Media,4,0
CUST-00988,45,Male,North West,Investment ISA,20,12,904.66,2,1,2,11,Paid Ads,1,0
CUST-00989,32,Male,Northern Ireland,Business Account,23,19,9232.08,4,0,0,7,Organic,3,0
CUST-00990,35,Female,South East,Investment ISA,2,15,7316.69,1,1,6,8,Paid Ads,3,0
CUST-00991,37,Female,South East,Crypto Wallet,46,12,12155.96,1,1,3,9,Social Media,5,0
CUST-00992,18,Male,Scotland,Savings,35,17,183.11,3,0,1,10,Referral,5,1
CUST-00993,32,Male,North West,Crypto Wallet,21,16,2300.47,1,1,1,9,Organic,4,0
CUST-00994,26,Female,Scotland,Current Account,60,19,2014.93,4,1,1,14,Organic,2,0
CUST-00995,22,Female,South East,Current Account,4,14,921.42,1,0,3,9,Paid Ads,5,0
CUST-00996,31,Male,Scotland,Business Account,27,9,2668.71,3,0,2,11,Organic,3,0
CUST-00997,56,Male,South East,Investment ISA,79,10,1229.39,3,0,1,13,Referral,5,0
CUST-00998,42,Female,London,Investment ISA,8,18,2196.0,2,1,1,11,Social Media,3,0
CUST-00999,28,Female,East of England,Savings,1,21,107178.47,2,1,5,16,Social Media,4,0
CUST-01000,41,Non-binary,Wales,Savings,31,15,2645.35,1,1,6,9,Social Media,4,0
CUST-01001,51,Female,Northern Ireland,Savings,1,14,2782.09,1,0,4,16,Organic,4,0
CUST-01002,46,Female,Yorkshire,Current Account,49,12,4843.84,3,1,1,14,Social Media,3,0
CUST-01003,35,Male,Yorkshire,Savings,1,9,2245.7,3,0,5,16,Paid Ads,5,0
CUST-01004,27,Female,Midlands,Savings,25,14,484.13,1,1,4,11,Referral,4,0
CUST-01005,43,Male,London,Savings,11,21,250.62,3,1,6,22,Social Media,4,0
CUST-01006,39,Female,London,Investment ISA,5,15,1745.59,2,1,0,5,Referral,3,0
CUST-01007,45,Male,South East,Business Account,54,10,1309.06,2,1,2,18,Social Media,2,0
CUST-01008,42,Male,East of England,Investment ISA,32,18,171.34,1,1,2,19,Paid Ads,3,0
CUST-01009,47,Female,London,Crypto Wallet,9,13,12775.33,1,1,2,15,Organic,3,0
CUST-01010,28,Female,East of England,Savings,8,18,2055.77,2,1,2,14,Organic,5,0
CUST-01011,50,Male,Midlands,Investment ISA,31,17,10171.28,2,0,3,10,Organic,3,0
CUST-01012,37,Female,Yorkshire,Current Account,43,14,124.18,2,0,5,11,Social Media,4,0
CUST-01013,59,Male,London,Current Account,30,19,10406.49,2,1,1,8,Paid Ads,4,0
CUST-01014,26,Male,South East,Savings,24,11,1010.05,1,1,2,12,Paid Ads,4,0
CUST-01015,55,Female,Northern Ireland,Savings,6,4,8192.62,1,0,4,6,Organic,4,0
CUST-01016,37,Male,South East,Crypto Wallet,45,16,2339.85,1,0,2,14,Organic,5,0
CUST-01017,27,Female,South East,Savings,33,14,3114.76,3,0,2,17,Referral,4,0
CUST-01018,29,Male,London,Crypto Wallet,17,19,3119.48,4,1,3,9,Referral,3,0
CUST-01019,31,Female,London,Business Account,17,17,1085.54,3,1,6,8,Paid Ads,4,0
CUST-01020,40,Female,South East,Current Account,20,17,832.29,1,0,4,14,Referral,1,0
CUST-01021,41,Male,Scotland,Savings,42,29,1172.17,3,1,3,5,Organic,4,0
CUST-01022,28,Male,North West,Investment ISA,32,15,309.11,1,1,1,9,Organic,2,0
CUST-01023,34,Female,Midlands,Current Account,46,16,1015.51,2,1,3,5,Organic,3,0
CUST-01024,60,Female,London,Current Account,16,13,783.56,3,0,3,13,Referral,3,0
CUST-01025,55,Male,South West,Crypto Wallet,23,11,300.34,1,1,4,9,Referral,5,0
CUST-01026,40,Female,South West,Business Account,46,11,3135.05,2,0,0,11,Social Media,5,0
CUST-01027,35,Male,London,Crypto Wallet,6,15,1824.86,1,1,2,10,Social Media,5,0
CUST-01028,36,Male,North West,Savings,14,11,2429.04,2,0,3,14,Paid Ads,5,0
CUST-01029,42,Female,London,Savings,23,16,4175.3,1,0,0,17,Referral,4,0
CUST-01030,22,Male,South West,Savings,59,17,1359.09,2,0,1,15,Social Media,2,0
CUST-01031,31,Female,Yorkshire,Savings,1,13,586.13,2,0,3,8,Organic,4,0
CUST-01032,18,Female,East of England,Savings,5,12,2603.81,1,1,4,6,Organic,5,0
CUST-01033,39,Female,South East,Current Account,6,14,54.24,4,0,4,9,Social Media,3,0
CUST-01034,42,Female,North West,Business Account,9,14,1588.09,4,1,3,15,Social Media,4,0
CUST-01035,29,Female,London,Crypto Wallet,7,13,4528.76,3,0,2,13,Referral,3,0
CUST-01036,53,Female,North West,Investment ISA,21,13,6350.64,2,1,4,12,Organic,3,0
CUST-01037,20,Female,Midlands,Business Account,52,11,957.83,3,1,0,20,Organic,4,0
CUST-01038,18,Non-binary,London,Current Account,24,14,122.77,2,0,3,9,Referral,5,0
CUST-01039,37,Female,Yorkshire,Current Account,6,19,76.71,1,1,2,12,Paid Ads,3,0
CUST-01040,47,Male,Midlands,Crypto Wallet,47,17,3888.05,1,0,0,8,Referral,4,0
CUST-01041,55,Female,South West,Business Account,23,10,1182.3,3,1,4,8,Organic,5,0
CUST-01042,29,Female,South East,Savings,5,10,20348.43,3,1,3,11,Paid Ads,3,0
CUST-01043,47,Female,East of England,Current Account,10,22,332.51,4,0,0,19,Organic,3,0
CUST-01044,34,Female,Northern Ireland,Crypto Wallet,37,15,2726.58,3,1,2,17,Organic,5,0
CUST-01045,32,Female,East of England,Current Account,32,13,13290.73,2,0,3,10,Paid Ads,2,0
CUST-01046,45,Non-binary,South West,Savings,20,16,2316.36,1,1,2,14,Paid Ads,3,0
CUST-01047,42,Male,South West,Current Account,3,20,267.65,2,1,2,8,Social Media,4,0
CUST-01048,18,Female,Midlands,Business Account,39,16,50369.12,2,1,1,11,Social Media,3,0
CUST-01049,52,Male,London,Savings,8,16,12048.61,1,1,1,14,Organic,2,0
CUST-01050,51,Female,Scotland,Crypto Wallet,35,18,1376.51,3,1,2,26,Paid Ads,5,0
CUST-01051,27,Female,Yorkshire,Current Account,25,24,4830.69,1,1,1,12,Referral,4,0
CUST-01052,39,Male,Northern Ireland,Savings,7,10,4893.16,2,0,4,13,Referral,3,0
CUST-01053,40,Male,Midlands,Business Account,5,15,3905.44,2,0,4,11,Organic,5,0
CUST-01054,38,Female,South East,Current Account,3,24,344.44,1,0,2,11,Organic,5,0
CUST-01055,28,Male,Yorkshire,Savings,6,16,2667.75,2,1,1,10,Paid Ads,3,0
CUST-01056,26,Male,Northern Ireland,Savings,4,17,10434.35,1,1,2,12,Paid Ads,1,0
CUST-01057,34,Female,London,Crypto Wallet,23,11,3312.41,1,0,0,8,Referral,3,0
CUST-01058,49,Male,South East,Current Account,21,15,2911.96,1,0,0,8,Referral,2,0
CUST-01059,41,Female,Midlands,Savings,21,9,949.38,1,1,1,12,Paid Ads,4,0
CUST-01060,30,Female,London,Investment ISA,24,13,611.08,3,1,3,10,Referral,4,0
CUST-01061,44,Male,London,Savings,40,16,273.96,2,1,4,12,Organic,2,0
CUST-01062,18,Male,South East,Current Account,58,17,4487.08,1,0,3,9,Referral,5,0
CUST-01063,48,Female,Wales,Investment ISA,6,19,1387.06,4,1,0,12,Referral,4,0
CUST-01064,18,Female,London,Savings,21,21,361.53,2,0,2,19,Organic,4,0
CUST-01065,30,Female,North West,Current Account,1,14,5835.36,1,0,1,14,Paid Ads,3,0
CUST-01066,21,Female,South West,Investment ISA,3,14,894.0,3,0,2,9,Paid Ads,4,0
CUST-01067,19,Female,Northern Ireland,Business Account,25,16,645.85,2,1,3,10,Organic,4,0
CUST-01068,48,Male,Northern Ireland,Current Account,15,11,996.75,2,0,0,8,Organic,5,0
CUST-01069,29,Male,North West,Savings,34,17,1434.1,2,0,2,9,Social Media,3,0
CUST-01070,39,Male,Northern Ireland,Investment ISA,13,6,3132.62,1,1,2,16,Organic,1,1
CUST-01071,34,Male,London,Current Account,3,13,632.46,4,0,0,17,Paid Ads,3,0
CUST-01072,40,Female,Yorkshire,Current Account,49,20,6078.11,1,1,2,13,Organic,3,0
CUST-01073,35,Female,Scotland,Savings,2,21,3232.71,2,1,2,9,Referral,4,0
CUST-01074,19,Male,South East,Crypto Wallet,5,25,974.97,3,0,0,8,Organic,3,0
CUST-01075,46,Female,Midlands,Current Account,7,12,1492.57,1,0,3,8,Referral,3,0
CUST-01076,29,Male,London,Crypto Wallet,120,11,1088.81,2,0,1,12,Organic,3,0
CUST-01077,18,Male,Wales,Investment ISA,12,11,1956.75,4,0,2,12,Paid Ads,3,0
CUST-01078,29,Female,South East,Current Account,16,13,11202.01,3,0,1,13,Paid Ads,2,0
CUST-01079,53,Male,Scotland,Savings,35,14,1075.43,3,1,2,11,Paid Ads,5,0
CUST-01080,45,Male,London,Business Account,24,19,2269.6,2,0,1,10,Paid Ads,1,0
CUST-01081,30,Male,London,Current Account,44,17,781.88,2,0,2,15,Referral,4,0
CUST-01082,30,Male,Northern Ireland,Savings,15,12,3423.25,2,1,1,12,Paid Ads,5,0
CUST-01083,31,Female,Yorkshire,Investment ISA,85,19,2519.18,2,0,3,9,Paid Ads,3,0
CUST-01084,59,Female,Northern Ireland,Current Account,38,10,8915.45,1,1,1,12,Organic,4,0
CUST-01085,39,Male,South East,Current Account,12,18,668.46,3,1,0,16,Organic,4,0
CUST-01086,40,Male,London,Current Account,11,22,4140.99,1,1,2,16,Organic,2,1
CUST-01087,47,Female,Midlands,Current Account,63,14,8241.19,1,1,1,16,Paid Ads,3,0
CUST-01088,37,Female,Midlands,Current Account,27,14,1069.41,2,1,4,7,Organic,3,0
CUST-01089,31,Male,London,Crypto Wallet,23,14,1552.55,1,1,1,9,Social Media,2,0
CUST-01090,32,Male,Yorkshire,Business Account,34,16,2273.07,1,1,1,10,Paid Ads,4,0
CUST-01091,34,Female,North West,Current Account,19,14,1361.18,1,1,0,15,Referral,4,0
CUST-01092,34,Female,London,Savings,4,15,2236.76,1,0,3,9,Paid Ads,3,0
CUST-01093,43,Male,South East,Current Account,9,12,4056.69,1,0,4,18,Organic,5,0
CUST-01094,35,Female,Midlands,Current Account,19,12,1576.92,2,0,3,15,Social Media,5,0
CUST-01095,43,Male,Yorkshire,Current Account,1,14,1562.19,2,0,2,16,Paid Ads,4,0
CUST-01096,34,Female,Midlands,Savings,13,12,2489.89,3,1,2,9,Organic,5,0
CUST-01097,35,Female,Midlands,Business Account,33,18,1119.9,1,1,0,9,Paid Ads,5,0
CUST-01098,18,Female,London,Savings,4,17,1188.38,1,1,0,10,Organic,3,0
CUST-01099,45,Male,East of England,Savings,1,19,614.84,2,1,3,12,Paid Ads,1,1
CUST-01100,39,Male,East of England,Current Account,43,10,1718.88,1,1,3,12,Organic,4,0
CUST-01101,46,Male,Yorkshire,Current Account,23,21,3094.25,1,0,1,14,Social Media,3,0
CUST-01102,18,Female,London,Crypto Wallet,4,9,1309.02,3,0,3,10,Organic,1,0
CUST-01103,60,Male,Midlands,Current Account,39,22,714.65,2,0,0,16,Social Media,4,0
CUST-01104,33,Male,Scotland,Business Account,25,16,1610.89,1,1,2,5,Referral,4,0
CUST-01105,48,Male,Northern Ireland,Current Account,9,17,2911.74,2,1,2,19,Referral,3,0
CUST-01106,22,Female,Northern Ireland,Investment ISA,11,10,2108.14,1,1,2,9,Organic,3,0
CUST-01107,42,Male,Wales,Business Account,4,14,26251.02,1,0,4,7,Social Media,5,0
CUST-01108,22,Male,London,Current Account,43,17,822.46,1,1,2,12,Referral,4,0
CUST-01109,27,Male,Northern Ireland,Savings,17,16,1509.63,1,1,2,11,Paid Ads,5,0
CUST-01110,57,Female,Scotland,Crypto Wallet,19,15,4606.19,2,1,1,15,Social Media,3,0
CUST-01111,32,Female,South West,Current Account,51,12,785.55,2,0,3,14,Paid Ads,3,0
CUST-01112,37,Female,North West,Investment ISA,1,17,18285.48,2,1,1,7,Paid Ads,5,0
CUST-01113,45,Female,South East,Current Account,1,24,1818.09,4,1,5,8,Referral,5,0
CUST-01114,40,Female,North West,Current Account,4,13,3545.28,1,1,4,9,Social Media,4,0
CUST-01115,36,Male,London,Current Account,1,16,1849.77,2,0,0,12,Social Media,3,0
CUST-01116,39,Female,South East,Business Account,25,13,6138.68,2,1,1,15,Organic,5,0
CUST-01117,63,Male,Wales,Current Account,24,12,505.01,2,0,1,17,Referral,4,0
CUST-01118,34,Male,London,Current Account,5,11,11922.91,2,1,1,19,Social Media,4,0
CUST-01119,37,Female,London,Savings,3,12,2387.64,1,1,2,15,Organic,4,0
CUST-01120,47,Male,London,Current Account,3,15,3984.43,2,0,2,15,Organic,4,0
CUST-01121,48,Male,North West,Savings,73,16,745.42,1,1,3,13,Referral,1,0
CUST-01122,49,Male,Northern Ireland,Current Account,28,14,2709.97,1,1,1,13,Referral,4,0
CUST-01123,42,Female,London,Investment ISA,21,12,565.9,3,1,2,13,Organic,3,0
CUST-01124,21,Male,London,Investment ISA,9,13,7411.39,2,1,0,11,Paid Ads,4,0
CUST-01125,54,Female,East of England,Savings,13,15,384.61,1,0,2,8,Social Media,4,0
CUST-01126,21,Female,Wales,Current Account,2,18,2175.49,4,1,1,7,Organic,3,0
CUST-01127,38,Female,London,Savings,120,12,1134.43,3,0,1,12,Organic,3,0
CUST-01128,25,Male,Yorkshire,Crypto Wallet,33,11,277.23,2,1,2,17,Social Media,3,0
CUST-01129,34,Female,Scotland,Current Account,23,10,588.5,1,0,2,12,Paid Ads,5,0
CUST-01130,38,Male,South West,Current Account,21,25,3101.1,1,1,2,10,Referral,3,0
CUST-01131,38,Male,Midlands,Current Account,16,21,616.55,2,0,4,14,Referral,4,0
CUST-01132,40,Male,Northern Ireland,Investment ISA,7,13,809.97,2,0,0,9,Organic,5,0
CUST-01133,54,Female,London,Business Account,6,12,2829.95,1,1,4,18,Organic,5,0
CUST-01134,40,Male,South East,Current Account,19,13,5419.78,1,1,3,20,Referral,4,0
CUST-01135,32,Male,North West,Current Account,1,13,3995.53,2,0,2,10,Referral,3,0
CUST-01136,46,Male,North West,Current Account,1,15,1709.76,3,1,1,11,Organic,4,0
CUST-01137,49,Male,East of England,Current Account,19,10,2347.64,4,0,2,10,Paid Ads,1,0
CUST-01138,20,Female,Midlands,Savings,60,18,2084.94,2,0,4,16,Social Media,4,0
CUST-01139,42,Female,London,Business Account,58,25,521.32,1,1,2,16,Paid Ads,4,0
CUST-01140,43,Female,North West,Current Account,1,13,2528.36,4,1,2,10,Organic,4,0
CUST-01141,31,Male,North West,Crypto Wallet,2,13,515.78,3,1,3,11,Paid Ads,5,0
CUST-01142,51,Male,Northern Ireland,Savings,20,11,3778.69,1,0,3,9,Organic,3,0
CUST-01143,33,Non-binary,Scotland,Crypto Wallet,45,21,2126.35,2,1,2,16,Paid Ads,4,0
CUST-01144,36,Male,Scotland,Savings,74,10,134.69,1,0,2,9,Referral,4,0
CUST-01145,32,Female,Yorkshire,Current Account,47,15,5854.35,1,0,6,14,Organic,2,1
CUST-01146,35,Male,South West,Business Account,27,8,966.38,1,1,0,11,Paid Ads,4,0
CUST-01147,21,Female,Scotland,Current Account,5,9,875.01,1,0,2,7,Organic,1,0
CUST-01148,18,Male,South East,Savings,1,10,5693.52,2,0,2,11,Paid Ads,4,0
CUST-01149,54,Male,Wales,Crypto Wallet,1,12,1486.36,1,0,0,12,Organic,1,1
CUST-01150,24,Female,Yorkshire,Current Account,22,17,3702.99,1,1,1,7,Organic,2,0
CUST-01151,23,Female,Yorkshire,Savings,1,19,825.49,2,1,3,17,Organic,4,0
CUST-01152,18,Male,Northern Ireland,Crypto Wallet,32,12,4742.9,3,0,3,14,Paid Ads,4,0
CUST-01153,27,Female,South West,Business Account,29,24,2290.76,1,0,4,5,Paid Ads,4,0
CUST-01154,19,Female,South West,Investment ISA,1,10,2939.22,3,0,2,10,Referral,4,0
CUST-01155,54,Male,Northern Ireland,Current Account,56,11,1459.39,2,0,1,11,Referral,3,1
CUST-01156,47,Male,London,Investment ISA,17,11,12781.11,2,1,6,15,Organic,4,0
